wikidata_id,name,candidate_affiliation,possible_place_role_count,mapped_place_role_count,checked_place_role_count,place_score_share,supporting_place_roles,supporting_places,support_token_ids,birth_place_support,death_place_support,residence_support,work_location_support
http://www.wikidata.org/entity/Q21406125,A.-M. Lafortelle,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q311480,Abbé Prévost,France,2,2,2,1.0,birth_place | death_place,Chantilly (Q126675) | Courteuil (Q777620) | Hesdin (Q467366),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,Czech,2,2,1,0.5,death_place,Bohême (Q39193),Q213,False,True,False,False
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,France,2,2,1,0.5,birth_place,Quimper (Q342),Q142,True,False,False,False
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,German,2,2,1,0.5,death_place,Bavière (Q980),Q7318,False,True,False,False
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,Germany,2,2,1,0.5,death_place,Bavière (Q980),Q1206012 | Q183 | Q41304,False,True,False,False
http://www.wikidata.org/entity/Q206191,Abigail Adams,Anglophone,3,3,3,1.0,birth_place | death_place | residence,John Quincy Adams Birthplace (Q14715643) | Quincy (Q49143) | Weymouth (Q54195),Q30,True,True,True,False
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,German,3,3,3,1.0,birth_place | death_place | work_location,Berlin (Q64) | Klaipėda (Q776965) | Kostrzyn nad Odrą (Q156837),Q55300 | Q7318,True,True,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Germany,3,3,3,1.0,birth_place | death_place | work_location,Berlin (Q64) | Klaipėda (Q776965) | Kostrzyn nad Odrą (Q156837) | Szczecin (Q393),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,True,True,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Lithuanian,3,3,1,0.3333,work_location,Klaipėda (Q776965),Q37,False,False,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Polish,3,3,1,0.3333,work_location,Kostrzyn nad Odrą (Q156837) | Szczecin (Q393),Q36,False,False,False,True
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Russian,3,3,1,0.3333,work_location,Klaipėda (Q776965),Q15180 | Q34266,False,False,False,True
http://www.wikidata.org/entity/Q78785,Adam von Bartsch,Austrian/Habsburg,3,3,3,1.0,birth_place | death_place | work_location,Hietzing (Q1228247) | Vienne (Q1741),Q131964,True,True,False,True
http://www.wikidata.org/entity/Q78785,Adam von Bartsch,German,3,3,3,1.0,birth_place | death_place | work_location,Hietzing (Q1228247) | Vienne (Q1741),Q7318,True,True,False,True
http://www.wikidata.org/entity/Q78785,Adam von Bartsch,Germany,3,3,3,1.0,birth_place | death_place | work_location,Hietzing (Q1228247) | Vienne (Q1741),Q153136 | Q28513 | Q40,True,True,False,True
http://www.wikidata.org/entity/Q319635,Adamántios Koraïs,France,3,3,2,0.6667,death_place | work_location,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,False,True,False,True
http://www.wikidata.org/entity/Q319635,Adamántios Koraïs,Ottoman,3,3,1,0.3333,birth_place,Izmir (Q35997),Q12560,True,False,False,False
http://www.wikidata.org/entity/Q62391233,Adine Joliveau de Ségrais,France,2,2,2,1.0,birth_place | death_place,Bar-sur-Aube (Q209093) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q107618589,Adrianus Bruggemans,Dutch,2,2,2,1.0,birth_place | death_place,Dordrecht (Q26421) | Ryswick (Q506745),Q29999 | Q55,True,True,False,False
http://www.wikidata.org/entity/Q2825164,Adrien Duquesnoy,France,3,3,3,1.0,birth_place | death_place | work_location,Briey (Q215053) | Paris (Q90) | Rouen (Q30974),Q142 | Q58296 | Q70972 | Q71084,True,True,False,True
http://www.wikidata.org/entity/Q100894221,Adrien François d'Huez,France,2,2,2,1.0,birth_place | death_place,Arras (Q131329),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2825236,Adrien Pasquier,France,2,2,2,1.0,birth_place | death_place,Rouen (Q30974),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2825256,Adrien Richer,France,2,2,2,1.0,birth_place | death_place,Avranches (Q204430) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q377307,Adrien de Lezay-Marnésia,France,2,2,2,1.0,birth_place | death_place,Haguenau (Q22730) | Moutonne (Q405181),Q142 | Q70972,True,True,False,False
http://www.wikidata.org/entity/Q18117862,Adrien de Sarrazin,France,2,2,2,1.0,birth_place | death_place,Nourray (Q1170197) | Vendôme (Q214575),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2825098,Adrien-Joseph Le Valois d'Orville,France,1,1,1,1.0,birth_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,False,False,False
http://www.wikidata.org/entity/Q191021,Adrien-Marie Legendre,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | Toulouse (Q7880),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2825103,Adrien-Michel-Hyacinthe Blin de Sainmore,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2825105,Adrien-Nicolas La Salle,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q56452221,Adrienne-Madeleine Dusillet,France,1,1,1,1.0,birth_place,Dole (Q205586),Q142,True,False,False,False
http://www.wikidata.org/entity/Q2825464,Adélaïde Gory-Decour,France,2,2,2,1.0,birth_place | death_place,Clamecy (Q213294) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q589562,Adélaïde de Souza,France,3,3,3,1.0,birth_place | death_place | residence,Paris (Q90) | hôtel Le Maître (Q3145558),Q142 | Q58296 | Q70972 | Q71084,True,True,True,False
http://www.wikidata.org/entity/Q2825463,Adélaïde-Gillette Dufrénoy,France,2,2,2,1.0,birth_place | death_place,Nantes (Q12191) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q88290947,Adélaïde-Isabelle-Jeanne Vivien Deschampsy,France,1,1,1,1.0,birth_place,Lunéville (Q208794),Q142 | Q70972,True,False,False,False
http://www.wikidata.org/entity/Q49219472,Aglaé Adanson,France,1,1,1,1.0,birth_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,False,False,False
http://www.wikidata.org/entity/Q2827140,Agricol-Joseph Fortia d'Urban,France,2,2,2,1.0,birth_place | death_place,Avignon (Q6397) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2828052,Aimé Desprez,France,2,2,2,1.0,birth_place | death_place,Herblay-sur-Seine (Q318078) | Saint-Germain-en-Laye (Q185075),Q142,True,True,False,False
http://www.wikidata.org/entity/Q42315729,Aimé Guillon,France,2,2,2,1.0,birth_place | death_place,Lyon (Q456) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2828021,Aimé-Ambroise-Joseph Feutry,France,2,2,2,1.0,birth_place | death_place,Lille (Q648),Q142,True,True,False,False
http://www.wikidata.org/entity/Q18325215,Alain Dumoulin,France,2,2,2,1.0,birth_place | death_place,Lanvéoc (Q208325) | Quimper (Q342),Q142,True,True,False,False
http://www.wikidata.org/entity/Q500046,Albert Gallatin,Anglophone,4,4,3,0.75,death_place | residence | work_location,Astoria (Q121765) | Boston (Q100) | Friendship Hill National Historic Site (Q5504402) | Machias (Q2725736) | Manhattan (Q11299) | New York (Q60) | Washington (Q61),Q30,False,True,True,True
http://www.wikidata.org/entity/Q500046,Albert Gallatin,British,4,4,2,0.5,residence | work_location,Boston (Q100),Q179997,False,False,True,True
http://www.wikidata.org/entity/Q500046,Albert Gallatin,France,4,4,2,0.5,birth_place | residence,Genève (Q71),Q142,True,False,True,False
http://www.wikidata.org/entity/Q500046,Albert Gallatin,Swiss,4,4,2,0.5,birth_place | residence,Genève (Q71),Q23366230 | Q39,True,False,True,False
http://www.wikidata.org/entity/Q55674721,Albert Joseph Ulpien Hennet,France,2,2,2,1.0,birth_place | death_place,Maubeuge (Q138648) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,France,2,2,2,1.0,birth_place | death_place,Genève (Q71) | Monnetier-Mornex (Q726968),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,Swiss,2,2,1,0.5,birth_place,Genève (Q71),Q23366230 | Q39,True,False,False,False
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,France,2,2,1,0.5,death_place,Rome (Q220),Q142,False,True,False,False
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,German,2,2,1,0.5,birth_place,Gdańsk (Q1792),Q55300,True,False,False,False
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,Germany,2,2,1,0.5,birth_place,Gdańsk (Q1792),Q1206012 | Q27306,True,False,False,False
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,Italian,2,2,1,0.5,death_place,Rome (Q220),Q170174 | Q38,False,True,False,False
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,Polish,2,2,1,0.5,birth_place,Gdańsk (Q1792),Q172107 | Q36,True,False,False,False
http://www.wikidata.org/entity/Q26206171,Aleksandr Dmitriyev,Russian,2,2,2,1.0,birth_place | death_place,Krasnodar (Q3646) | gouvernement de Simbirsk (Q862079),Q139319 | Q15180 | Q159 | Q2305208 | Q34266,True,True,False,False
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,France,4,4,1,0.25,residence,rue Jacob (Q3448385),Q142 | Q70972,False,False,True,False
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,German,4,4,3,0.75,birth_place | death_place | work_location,Berlin (Q64) | Francfort-sur-l'Oder (Q4024),Q55300 | Q7318,True,True,False,True
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,Germany,4,4,4,1.0,birth_place | death_place | residence | work_location,Berlin (Q64) | Francfort-sur-l'Oder (Q4024) | New Chambers (Q314818),Q1206012 | Q183 | Q27306 | Q41304 | Q43287,True,True,True,True
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,Polish,4,4,1,0.25,work_location,Francfort-sur-l'Oder (Q4024),Q36,False,False,False,True
http://www.wikidata.org/entity/Q1231500,Alexandre Balthazar Laurent Grimod de La Reynière,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | Villiers-sur-Orge (Q265788),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q442937,Alexandre Brongniart,France,3,3,3,1.0,birth_place | death_place | residence,France (Q142) | Paris (Q90) | ancien 10e arrondissement de Paris (Q2845749) | ancien 6e arrondissement de Paris (Q2845758),Q142 | Q58296 | Q70972 | Q71084,True,True,True,False
http://www.wikidata.org/entity/Q1245280,Alexandre Deleyre,France,3,3,3,1.0,birth_place | death_place | work_location,Paris (Q90) | Portets (Q379674),Q142 | Q58296 | Q70972 | Q71084,True,True,False,True
http://www.wikidata.org/entity/Q42352151,Alexandre Delon,France,2,2,2,1.0,birth_place | death_place,Domazan (Q267355) | Sernhac (Q273261),Q142,True,True,False,False
http://www.wikidata.org/entity/Q767332,Alexandre Duval,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | Rennes (Q647),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2263877,Alexandre Hangerli,Ottoman,2,2,1,0.5,birth_place,Constantinople (Q16869),Q12560,True,False,False,False
http://www.wikidata.org/entity/Q2263877,Alexandre Hangerli,Russian,2,2,1,0.5,death_place,Moscou (Q649),Q139319 | Q15180 | Q159 | Q186096 | Q2305208 | Q34266,False,True,False,False
http://www.wikidata.org/entity/Q2720200,Alexandre Jean Joseph Le Riche de La Popelinière,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q375985,Alexandre Lenoir,France,3,3,3,1.0,birth_place | death_place | work_location,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,True
http://www.wikidata.org/entity/Q2833346,Alexandre Masson de Pezay,France,2,2,2,1.0,birth_place | death_place,Versailles (Q621) | château de Pezay (Q2970210),Q142 | Q70972,True,True,False,False
http://www.wikidata.org/entity/Q28933577,Alexandre Tanevot,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | Versailles (Q621),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,Austrian/Habsburg,2,2,2,1.0,birth_place | death_place,Venise (Q641),Q131964,True,True,False,False
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,France,2,2,2,1.0,birth_place | death_place,Venise (Q641),Q142,True,True,False,False
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,Germany,2,2,2,1.0,birth_place | death_place,Venise (Q641),Q153136,True,True,False,False
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,Italian,2,2,2,1.0,birth_place | death_place,Venise (Q641),Q38 | Q4948,True,True,False,False
http://www.wikidata.org/entity/Q23846096,Alexandre de Ferrière,France,2,2,2,1.0,birth_place | death_place,Bar-sur-Seine (Q328309) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2362791,Alexandre de Laborde (1773-1842),France,3,3,3,1.0,birth_place | death_place | work_location,Paris (Q90) | ancien 1er arrondissement de Paris (Q2845750),Q142 | Q58296 | Q70972 | Q71084,True,True,False,True
http://www.wikidata.org/entity/Q215025,Alexandre de Lameth,France,3,3,3,1.0,birth_place | death_place | work_location,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,True
http://www.wikidata.org/entity/Q2834212,Alexandre de Théis,France,2,2,2,1.0,birth_place | death_place,Nantes (Q12191) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2407609,Alexandre de Tilly,Dutch,2,2,1,0.5,death_place,Bruxelles (Q9005),Q15864,False,True,False,False
http://www.wikidata.org/entity/Q2407609,Alexandre de Tilly,France,2,2,2,1.0,birth_place | death_place,Bruxelles (Q9005) | Le Mans (Q1476),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2407609,Alexandre de Tilly,Low Countries,2,2,1,0.5,death_place,Bruxelles (Q9005),Q1031430 | Q31 | Q700283,False,True,False,False
http://www.wikidata.org/entity/Q2833335,Alexandre-Charles Rousselin Corbeau de Saint-Albin,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | ancien 8e arrondissement de Paris (Q2845761),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2833352,Alexandre-Guillaume de Moissy,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q21658056,Alexandre-Joseph Le Roy de Bacre,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q59390981,Alexandre-Joseph de Rouville,France,1,1,1,1.0,birth_place,Lyon (Q456),Q142 | Q58296 | Q70972 | Q71084,True,False,False,False
http://www.wikidata.org/entity/Q2893251,"Alexandre-Louis-Bertrand Robineau, dit Beaunoir",France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q46592802,Alexandre-Mathieu-Victor Clavel d'Haurimonts,France,2,2,2,1.0,birth_place | death_place,Mayrac (Q602285) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q29034482,Alexandre-Stanislas de Wimpffen,France,2,2,1,0.5,death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,False,True,False,False
http://www.wikidata.org/entity/Q29034482,Alexandre-Stanislas de Wimpffen,Germany,2,2,1,0.5,birth_place,Deux-Ponts (Q16017),Q183,True,False,False,False
http://www.wikidata.org/entity/Q19956123,Alexandre-Xavier Harduin,France,2,2,2,1.0,birth_place | death_place,Arras (Q131329),Q142,True,True,False,False
http://www.wikidata.org/entity/Q527477,Alexandrine-Sophie de Bawr,France,2,2,2,1.0,birth_place | death_place,5e arrondissement de Paris (Q238723) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q983437,Alexis Piron,France,2,2,2,1.0,birth_place | death_place,Dijon (Q7003) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2834675,Alexis Vincent Charles Berbiguier de Terre-Neuve du Thym,France,2,2,2,1.0,birth_place | death_place,Carpentras (Q202560),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2837302,Alix de Lamartine,France,2,2,2,1.0,birth_place | death_place,Lyon (Q456) | Mâcon (Q174247),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q1169592,Alphonse de Beauchamp,France,2,1,1,0.5,death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,False,True,False,False
http://www.wikidata.org/entity/Q2840012,Alphonse de Fortia de Piles,France,2,2,2,1.0,birth_place | death_place,Marseille (Q23482) | Sisteron (Q271085),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2840033,Alphonse du Congé Dubreuil,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | ancien 7e arrondissement de Paris (Q2845760),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2839672,Alphonse-Marie-Denis Devismes de Saint-Alphonse,France,3,3,3,1.0,birth_place | death_place | work_location,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,True
http://www.wikidata.org/entity/Q2841400,Amaury Duval,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | Rennes (Q647),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2736087,Amédée-François Frézier,France,2,2,2,1.0,birth_place | death_place,Brest (Q12193) | Chambéry (Q165090),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2736087,Amédée-François Frézier,Italian,2,2,1,0.5,birth_place,Chambéry (Q165090),Q426025,True,False,False,False
http://www.wikidata.org/entity/Q61053327,Andrej Conti,Austrian/Habsburg,2,2,2,1.0,birth_place | death_place,Ljubljana (Q437),Q131964,True,True,False,False
http://www.wikidata.org/entity/Q61053327,Andrej Conti,Germany,2,2,2,1.0,birth_place | death_place,Ljubljana (Q437),Q153136 | Q28513,True,True,False,False
http://www.wikidata.org/entity/Q61053327,Andrej Conti,Slovene,2,2,2,1.0,birth_place | death_place,Ljubljana (Q437),Q215,True,True,False,False
http://www.wikidata.org/entity/Q2088636,Andrew Michael Ramsay,British,3,3,1,0.3333,birth_place,Ayr (Q654216) | Fife (Q201149),Q145 | Q161885 | Q174193 | Q22,True,False,False,False
http://www.wikidata.org/entity/Q2088636,Andrew Michael Ramsay,France,3,3,2,0.6667,death_place | residence,France (Q142) | Saint-Germain-en-Laye (Q185075),Q142,False,True,True,False
http://www.wikidata.org/entity/Q295548,André Chénier,France,2,2,1,0.5,death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,False,True,False,False
http://www.wikidata.org/entity/Q295548,André Chénier,Ottoman,2,2,1,0.5,birth_place,Istanbul (Q406),Q12560,True,False,False,False
http://www.wikidata.org/entity/Q210962,André Grétry,France,3,3,2,0.6667,death_place | work_location,Genève (Q71) | Montmorency (Q316891) | Paris (Q90) | Rome (Q220),Q142 | Q58296 | Q70972 | Q71084,False,True,False,True
http://www.wikidata.org/entity/Q210962,André Grétry,German,3,3,1,0.3333,birth_place,rue des Récollets (Q3452020),Q12548,True,False,False,False
http://www.wikidata.org/entity/Q210962,André Grétry,Italian,3,3,1,0.3333,work_location,Rome (Q220),Q170174 | Q38,False,False,False,True
http://www.wikidata.org/entity/Q210962,André Grétry,Low Countries,3,3,1,0.3333,birth_place,rue des Récollets (Q3452020),Q158835 | Q31,True,False,False,False
http://www.wikidata.org/entity/Q210962,André Grétry,Swiss,3,3,1,0.3333,work_location,Genève (Q71),Q23366230 | Q39,False,False,False,True
http://www.wikidata.org/entity/Q15967285,André Joseph Panckoucke,France,2,2,2,1.0,birth_place | death_place,Lille (Q648),Q142,True,True,False,False
http://www.wikidata.org/entity/Q256147,André Jullien,France,2,2,2,1.0,birth_place | death_place,Chalon-sur-Saône (Q203645) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2848135,André Lefèvre,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | Troyes (Q5489),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2848293,André Mercier du Rocher,France,2,2,2,1.0,birth_place | death_place,Fontenay-le-Comte (Q213497) | La Rochelle (Q82185),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2115832,André-Antoine Ravrio,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2847021,André-Charles Brotier,France,2,2,2,1.0,birth_place | death_place,Cayenne (Q44401) | Tannay (Q33843),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2847019,André-Charles Cailleau,France,3,3,3,1.0,birth_place | death_place | work_location,Paris (Q90) | Touraine (Q605051),Q142 | Q58296 | Q70972 | Q71084,True,True,False,True
http://www.wikidata.org/entity/Q2847041,André-François Miot de Mélito,France,2,2,2,1.0,birth_place | death_place,Paris (Q90) | Versailles (Q621),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q28497083,André-Guillaume Contant d'Orville,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q109811576,André-Ignace-Joseph Dufresnoy,France,1,1,1,1.0,birth_place,Valenciennes (Q163795),Q142,True,False,False,False
http://www.wikidata.org/entity/Q109811576,André-Ignace-Joseph Dufresnoy,Low Countries,1,1,1,1.0,birth_place,Valenciennes (Q163795),Q6581823,True,False,False,False
http://www.wikidata.org/entity/Q65788850,André-Joseph Grétry,France,1,1,1,1.0,birth_place,Boulogne-sur-Mer (Q81997),Q142,True,False,False,False
http://www.wikidata.org/entity/Q2847074,André-Louis-Esprit de Sinéty de Puylon,France,2,2,2,1.0,birth_place | death_place,Marseille (Q23482),Q142,True,True,False,False
http://www.wikidata.org/entity/Q718081,André-Robert Andréa de Nerciat,France,2,2,1,0.5,birth_place,Dijon (Q7003),Q142,True,False,False,False
http://www.wikidata.org/entity/Q718081,André-Robert Andréa de Nerciat,Italian,2,2,1,0.5,death_place,Naples (Q2634),Q173065 | Q38,False,True,False,False
http://www.wikidata.org/entity/Q2849282,Ange Goudar,France,1,1,1,1.0,birth_place,Montpellier (Q6441),Q142,True,False,False,False
http://www.wikidata.org/entity/Q530816,Ange-François Fariau de Saint-Ange,France,2,2,2,1.0,birth_place | death_place,Blois (Q160927) | ancien 11e arrondissement de Paris (Q15149908),Q142 | Q70972,True,True,False,False
http://www.wikidata.org/entity/Q2849269,Ange-Étienne-Xavier Poisson de La Chabeaussière,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q3617264,Angelo Tremamondo,British,3,3,2,0.6667,death_place | work_location,Angleterre (Q21) | Eton (Q617407),Q145 | Q161885 | Q174193 | Q179876 | Q21,False,True,False,True
http://www.wikidata.org/entity/Q3617264,Angelo Tremamondo,Italian,3,3,1,0.3333,birth_place,Livourne (Q6761),Q38,True,False,False,False
http://www.wikidata.org/entity/Q124634515,Angélique de Los Rios,Low Countries,1,1,1,1.0,birth_place,Anvers (Q31467408),Q31,True,False,False,False
http://www.wikidata.org/entity/Q4099212,Anna Bunina,Russian,2,2,2,1.0,birth_place | death_place,Denisovka (Q4158018) | Urusovo (Q4477408),Q159,True,True,False,False
http://www.wikidata.org/entity/Q268305,Anna Laetitia Barbauld,British,2,2,2,1.0,birth_place | death_place,Kibworth Harcourt (Q19845815) | Londres (Q84) | Stoke Newington (Q2483346),Q145 | Q161885 | Q174193 | Q179876 | Q21,True,True,False,False
http://www.wikidata.org/entity/Q2851015,Anne Charlotte Alixand de Montceau,France,2,2,2,1.0,birth_place | death_place,Decize (Q217180),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2734012,Anne Claude de Caylus,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q19629824,Anne Pérard,France,2,2,2,1.0,birth_place | death_place,Charleville-Mézières (Q47383) | Senlis (Q126668),Q142,True,True,False,False
http://www.wikidata.org/entity/Q221303,Anne Robert Jacques Turgot,France,3,3,3,1.0,birth_place | death_place | residence,Laulne (Q1063559) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,True,False
http://www.wikidata.org/entity/Q26997493,Anne-Adrien-Firmin Pillon-Duchemin,France,2,2,2,1.0,birth_place | death_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q461961,Anne-Catherine de Ligniville Helvétius,France,2,2,2,1.0,birth_place | death_place,Auteuil (Q784536) | Nancy (Q40898),Q142 | Q70972,True,True,False,False
http://www.wikidata.org/entity/Q2850773,Anne-François Duperrier-Dumouriez,France,1,1,1,1.0,birth_place,Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,False,False,False
http://www.wikidata.org/entity/Q2850776,Anne-François-Joachim Fréville,France,2,2,2,1.0,birth_place | death_place,France (Q142),Q142,True,True,False,False
http://www.wikidata.org/entity/Q2850783,Anne-Gabriel Meusnier de Querlon,France,2,2,2,1.0,birth_place | death_place,Nantes (Q12191) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2850788,Anne-Gédéon La Fite de Pelleport,France,2,2,2,1.0,birth_place | death_place,Liège (Q3992) | Stenay (Q846090),Q142 | Q58296 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q2850788,Anne-Gédéon La Fite de Pelleport,German,2,2,1,0.5,death_place,Liège (Q3992),Q12548,False,True,False,False
http://www.wikidata.org/entity/Q2850788,Anne-Gédéon La Fite de Pelleport,Low Countries,2,2,1,0.5,death_place,Liège (Q3992),Q158835 | Q31,False,True,False,False
http://www.wikidata.org/entity/Q2850792,Anne-Hyacinthe Geille de Saint-Léger,France,2,2,2,1.0,birth_place | death_place,Le Pré-Saint-Gervais (Q175999) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,False
http://www.wikidata.org/entity/Q42529211,Anne-Jeanne-Félicité Mérard de Saint-Just,France,1,1,1,1.0,birth_place,Pithiviers (Q217159),Q142,True,False,False,False
http://www.wikidata.org/entity/Q433434,Anne-Louis Girodet,France,3,3,3,1.0,birth_place | death_place | work_location,Florence (Q2044) | Montargis (Q212352) | Paris (Q90),Q142 | Q58296 | Q70972 | Q71084,True,True,False,True
