wikidata_id,name,candidate_affiliation,possible_box_count,citizenship_support,native_language_support,spoken_written_language_support,writing_language_support,checked_box_count,score_share
http://www.wikidata.org/entity/Q21406125,A.-M. Lafortelle,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q21406125,A.-M. Lafortelle,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q311480,Abbé Prévost,Anglophone,4,False,False,True,False,1,0.25
http://www.wikidata.org/entity/Q311480,Abbé Prévost,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q311480,Abbé Prévost,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q206191,Abigail Adams,Anglophone,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q206191,Abigail Adams,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q206191,Abigail Adams,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q78785,Adam von Bartsch,Austrian/Habsburg,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q78785,Adam von Bartsch,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q78785,Adam von Bartsch,German,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q319635,Adamántios Koraïs,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q319635,Adamántios Koraïs,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q319635,Adamántios Koraïs,Greek,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q319635,Adamántios Koraïs,Ottoman,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q62391233,Adine Joliveau de Ségrais,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q62391233,Adine Joliveau de Ségrais,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q107618589,Adrianus Bruggemans,Dutch,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q107618589,Adrianus Bruggemans,French,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q107618589,Adrianus Bruggemans,German,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q2825164,Adrien Duquesnoy,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2825164,Adrien Duquesnoy,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q100894221,Adrien François d'Huez,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q100894221,Adrien François d'Huez,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2825236,Adrien Pasquier,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2825236,Adrien Pasquier,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2825256,Adrien Richer,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2825256,Adrien Richer,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q377307,Adrien de Lezay-Marnésia,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q377307,Adrien de Lezay-Marnésia,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q18117862,Adrien de Sarrazin,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q18117862,Adrien de Sarrazin,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2825098,Adrien-Joseph Le Valois d'Orville,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2825098,Adrien-Joseph Le Valois d'Orville,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q191021,Adrien-Marie Legendre,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q191021,Adrien-Marie Legendre,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2825103,Adrien-Michel-Hyacinthe Blin de Sainmore,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2825103,Adrien-Michel-Hyacinthe Blin de Sainmore,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2825105,Adrien-Nicolas La Salle,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2825105,Adrien-Nicolas La Salle,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q56452221,Adrienne-Madeleine Dusillet,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q56452221,Adrienne-Madeleine Dusillet,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2825464,Adélaïde Gory-Decour,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2825464,Adélaïde Gory-Decour,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q589562,Adélaïde de Souza,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q589562,Adélaïde de Souza,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2825463,Adélaïde-Gillette Dufrénoy,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2825463,Adélaïde-Gillette Dufrénoy,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q88290947,Adélaïde-Isabelle-Jeanne Vivien Deschampsy,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q88290947,Adélaïde-Isabelle-Jeanne Vivien Deschampsy,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q49219472,Aglaé Adanson,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q49219472,Aglaé Adanson,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2827140,Agricol-Joseph Fortia d'Urban,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2827140,Agricol-Joseph Fortia d'Urban,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2828052,Aimé Desprez,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2828052,Aimé Desprez,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q42315729,Aimé Guillon,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q42315729,Aimé Guillon,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q42315729,Aimé Guillon,Italian,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2828021,Aimé-Ambroise-Joseph Feutry,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2828021,Aimé-Ambroise-Joseph Feutry,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q18325215,Alain Dumoulin,Breton,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q18325215,Alain Dumoulin,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q18325215,Alain Dumoulin,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q500046,Albert Gallatin,Anglophone,4,True,False,True,True,3,0.75
http://www.wikidata.org/entity/Q500046,Albert Gallatin,French,4,False,True,True,False,2,0.5
http://www.wikidata.org/entity/Q500046,Albert Gallatin,Swiss,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q55674721,Albert Joseph Ulpien Hennet,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q55674721,Albert Joseph Ulpien Hennet,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,Anglophone,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,Italian,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,Swiss,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,Italian,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,Polish,3,True,True,True,False,3,1.0
http://www.wikidata.org/entity/Q26206171,Aleksandr Dmitriyev,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q26206171,Aleksandr Dmitriyev,Russian,3,True,True,True,False,3,1.0
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,German,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,Germany,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,Spanish,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q1231500,Alexandre Balthazar Laurent Grimod de La Reynière,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1231500,Alexandre Balthazar Laurent Grimod de La Reynière,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q442937,Alexandre Brongniart,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q442937,Alexandre Brongniart,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q1245280,Alexandre Deleyre,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q1245280,Alexandre Deleyre,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q42352151,Alexandre Delon,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q42352151,Alexandre Delon,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q767332,Alexandre Duval,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q767332,Alexandre Duval,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2263877,Alexandre Hangerli,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2263877,Alexandre Hangerli,Greek,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2263877,Alexandre Hangerli,Romanian/Moldavian,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2263877,Alexandre Hangerli,Russian,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2720200,Alexandre Jean Joseph Le Riche de La Popelinière,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2720200,Alexandre Jean Joseph Le Riche de La Popelinière,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q375985,Alexandre Lenoir,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q375985,Alexandre Lenoir,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2833346,Alexandre Masson de Pezay,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2833346,Alexandre Masson de Pezay,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q28933577,Alexandre Tanevot,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q28933577,Alexandre Tanevot,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,Italian,2,True,False,True,False,2,1.0
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,Spanish,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q23846096,Alexandre de Ferrière,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q23846096,Alexandre de Ferrière,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2362791,Alexandre de Laborde (1773-1842),France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2362791,Alexandre de Laborde (1773-1842),French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q215025,Alexandre de Lameth,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q215025,Alexandre de Lameth,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2834212,Alexandre de Théis,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2834212,Alexandre de Théis,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2407609,Alexandre de Tilly,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2407609,Alexandre de Tilly,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2833335,Alexandre-Charles Rousselin Corbeau de Saint-Albin,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2833335,Alexandre-Charles Rousselin Corbeau de Saint-Albin,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2833352,Alexandre-Guillaume de Moissy,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2833352,Alexandre-Guillaume de Moissy,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q21658056,Alexandre-Joseph Le Roy de Bacre,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q21658056,Alexandre-Joseph Le Roy de Bacre,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q59390981,Alexandre-Joseph de Rouville,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q59390981,Alexandre-Joseph de Rouville,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2893251,"Alexandre-Louis-Bertrand Robineau, dit Beaunoir",France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2893251,"Alexandre-Louis-Bertrand Robineau, dit Beaunoir",French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q46592802,Alexandre-Mathieu-Victor Clavel d'Haurimonts,France,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q29034482,Alexandre-Stanislas de Wimpffen,France,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q19956123,Alexandre-Xavier Harduin,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q19956123,Alexandre-Xavier Harduin,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q527477,Alexandrine-Sophie de Bawr,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q527477,Alexandrine-Sophie de Bawr,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q983437,Alexis Piron,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q983437,Alexis Piron,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2834675,Alexis Vincent Charles Berbiguier de Terre-Neuve du Thym,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2834675,Alexis Vincent Charles Berbiguier de Terre-Neuve du Thym,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2837302,Alix de Lamartine,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2837302,Alix de Lamartine,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1169592,Alphonse de Beauchamp,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q1169592,Alphonse de Beauchamp,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2840012,Alphonse de Fortia de Piles,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2840012,Alphonse de Fortia de Piles,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2840033,Alphonse du Congé Dubreuil,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2840033,Alphonse du Congé Dubreuil,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2839672,Alphonse-Marie-Denis Devismes de Saint-Alphonse,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2839672,Alphonse-Marie-Denis Devismes de Saint-Alphonse,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2841400,Amaury Duval,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2841400,Amaury Duval,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2736087,Amédée-François Frézier,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2736087,Amédée-François Frézier,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2736087,Amédée-François Frézier,Italian,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q61053327,Andrej Conti,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q61053327,Andrej Conti,German,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q61053327,Andrej Conti,Slovene,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2088636,Andrew Michael Ramsay,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2088636,Andrew Michael Ramsay,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q295548,André Chénier,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q295548,André Chénier,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q210962,André Grétry,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q210962,André Grétry,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q210962,André Grétry,Low Countries,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q15967285,André Joseph Panckoucke,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q15967285,André Joseph Panckoucke,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q256147,André Jullien,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q256147,André Jullien,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2848135,André Lefèvre,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2848135,André Lefèvre,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2848293,André Mercier du Rocher,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2848293,André Mercier du Rocher,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2115832,André-Antoine Ravrio,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2115832,André-Antoine Ravrio,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2847021,André-Charles Brotier,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2847021,André-Charles Brotier,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2847019,André-Charles Cailleau,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2847019,André-Charles Cailleau,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2847041,André-François Miot de Mélito,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2847041,André-François Miot de Mélito,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q28497083,André-Guillaume Contant d'Orville,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q28497083,André-Guillaume Contant d'Orville,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q109811576,André-Ignace-Joseph Dufresnoy,French,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q65788850,André-Joseph Grétry,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q65788850,André-Joseph Grétry,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2847074,André-Louis-Esprit de Sinéty de Puylon,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2847074,André-Louis-Esprit de Sinéty de Puylon,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q718081,André-Robert Andréa de Nerciat,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q718081,André-Robert Andréa de Nerciat,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2849282,Ange Goudar,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2849282,Ange Goudar,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q530816,Ange-François Fariau de Saint-Ange,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q530816,Ange-François Fariau de Saint-Ange,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q2849269,Ange-Étienne-Xavier Poisson de La Chabeaussière,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2849269,Ange-Étienne-Xavier Poisson de La Chabeaussière,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q3617264,Angelo Tremamondo,British,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q3617264,Angelo Tremamondo,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q3617264,Angelo Tremamondo,Italian,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q124634515,Angélique de Los Rios,French,3,False,True,True,False,2,0.6667
http://www.wikidata.org/entity/Q124634515,Angélique de Los Rios,Low Countries,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q4099212,Anna Bunina,Anglophone,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q4099212,Anna Bunina,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q4099212,Anna Bunina,Russian,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q268305,Anna Laetitia Barbauld,Anglophone,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q268305,Anna Laetitia Barbauld,British,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q268305,Anna Laetitia Barbauld,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2851015,Anne Charlotte Alixand de Montceau,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2851015,Anne Charlotte Alixand de Montceau,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2734012,Anne Claude de Caylus,France,4,True,False,False,False,1,0.25
http://www.wikidata.org/entity/Q2734012,Anne Claude de Caylus,French,4,False,True,True,True,3,0.75
http://www.wikidata.org/entity/Q19629824,Anne Pérard,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q19629824,Anne Pérard,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q221303,Anne Robert Jacques Turgot,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q221303,Anne Robert Jacques Turgot,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q26997493,Anne-Adrien-Firmin Pillon-Duchemin,France,1,True,False,False,False,1,1.0
http://www.wikidata.org/entity/Q461961,Anne-Catherine de Ligniville Helvétius,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q461961,Anne-Catherine de Ligniville Helvétius,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2850773,Anne-François Duperrier-Dumouriez,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2850773,Anne-François Duperrier-Dumouriez,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2850776,Anne-François-Joachim Fréville,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2850776,Anne-François-Joachim Fréville,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2850783,Anne-Gabriel Meusnier de Querlon,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2850783,Anne-Gabriel Meusnier de Querlon,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2850788,Anne-Gédéon La Fite de Pelleport,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2850788,Anne-Gédéon La Fite de Pelleport,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2850792,Anne-Hyacinthe Geille de Saint-Léger,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2850792,Anne-Hyacinthe Geille de Saint-Léger,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q42529211,Anne-Jeanne-Félicité Mérard de Saint-Just,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q42529211,Anne-Jeanne-Félicité Mérard de Saint-Just,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q433434,Anne-Louis Girodet,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q433434,Anne-Louis Girodet,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2850815,Anne-Louise Élie de Beaumont,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2850815,Anne-Louise Élie de Beaumont,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q15973258,Anne-Marie Audouyn de Pompéry,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q15973258,Anne-Marie Audouyn de Pompéry,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q38163226,Anne-Marie Lacroix,French,1,False,False,True,False,1,1.0
http://www.wikidata.org/entity/Q2850904,Anne-Marie de Beaufort d'Hautpoul,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2850904,Anne-Marie de Beaufort d'Hautpoul,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2850913,Anne-Marie du Boccage,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2850913,Anne-Marie du Boccage,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2850917,Anne-Pierre-Jacques Devismes du Valgay,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2850917,Anne-Pierre-Jacques Devismes du Valgay,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q15966976,Anselme Crignon d'Ouzouer,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q15966976,Anselme Crignon d'Ouzouer,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1466970,Antal Zechenter,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1466970,Antal Zechenter,German,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q1466970,Antal Zechenter,Germany,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q1466970,Antal Zechenter,Hungarian,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q372115,Antioche Cantemir,French,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q372115,Antioche Cantemir,Greek,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q372115,Antioche Cantemir,Italian,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q372115,Antioche Cantemir,Ottoman,3,False,False,True,False,1,0.3333
http://www.wikidata.org/entity/Q372115,Antioche Cantemir,Romanian/Moldavian,3,True,False,True,False,2,0.6667
http://www.wikidata.org/entity/Q372115,Antioche Cantemir,Russian,3,True,False,True,True,3,1.0
http://www.wikidata.org/entity/Q2853594,Antoine Année,France,2,True,False,False,False,1,0.5
http://www.wikidata.org/entity/Q2853594,Antoine Année,French,2,False,False,True,False,1,0.5
http://www.wikidata.org/entity/Q2853596,Antoine Antignac,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2853596,Antoine Antignac,French,3,False,False,True,True,2,0.6667
http://www.wikidata.org/entity/Q2853647,Antoine Barthez de Marmorières,France,3,True,False,False,False,1,0.3333
http://www.wikidata.org/entity/Q2853647,Antoine Barthez de Marmorières,French,3,False,False,True,True,2,0.6667
