wikidata_id,name,source_row_count,birth_year_values,birth_place_values,occupation_raw,citizenship_ids,native_language_ids,spoken_written_language_ids,writing_language_ids,gender_ids,ethnic_group_ids,occupation_ids,occupation_labels,writerly_occupation_ids,nonwriter_occupation_ids,entity_label_languages,entity_description_languages,duplicate_row_count,wikipedia_sitelink_count,european_label_count,european_description_count,has_duplicate_wikidata_id,name_is_qid,birth_place_is_qid,viaf_has_conflict,has_frwiki,has_enwiki,has_dewiki,has_itwiki,has_eswiki,has_plwiki,has_ruwiki,has_ukwiki,has_nlwiki,has_ptwiki,has_svwiki,has_dawiki,gender_category,occupation_raw_tokens,place_evidence_role_count,mapped_place_role_count,place_candidate_affiliation_count,best_place_candidate_affiliation,top_place_candidate_affiliations,top_place_checked_role_count,second_place_checked_role_count,top_place_score_share,top_place_candidate_tie_count,place_affiliation_review_status,place_affiliation_category
http://www.wikidata.org/entity/Q21406125,A.-M. Lafortelle,1,1769,Paris,dramaturge,Q142,,Q150,,Q6581097,,Q214917,dramaturge,Q214917,,da | de | en | es | fr | it | nl | pt | sv,de | en | es | fr | it | nl | pt,1,3,9,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,dramaturge,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q311480,Abbé Prévost,1,1697,Hesdin,"écrivain ou écrivaine, romancier ou romancière",Q142,Q150,Q150 | Q1860 | Q397,Q150,Q6581097,,Q1930187 | Q201788 | Q333634 | Q36180 | Q42603 | Q6625963,historien ou historienne | journaliste | prêtre | romancier ou romancière | traducteur ou traductrice | écrivain ou écrivaine,Q1930187 | Q36180 | Q6625963,Q201788 | Q333634 | Q42603,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,da | de | en | es | fr | it | nl | pl | pt | ru | sv,1,43,12,11,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,male,romancier ou romancière | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,1,1708,Quimper,"librettiste, dramaturge",Q142,,Q150,,Q6581097,,Q214917 | Q2490358 | Q8178443,chorégraphe | dramaturge | librettiste,Q214917 | Q8178443,Q2490358,da | de | en | es | fr | it | nl | sv,en | nl,1,2,8,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,dramaturge | librettiste,2,2,4,,Czech | France | German | Germany,1,1,0.5,4,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q206191,Abigail Adams,1,1744,Weymouth,écrivain ou écrivaine,Q174193 | Q30,,Q150 | Q1860 | Q397,Q1860,Q6581072,,Q36180 | Q82955,personnalité politique | écrivain ou écrivaine,Q36180,Q82955,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,de | en | es | fr | it | nl | pl | pt | ru | sv | uk,1,64,12,11,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,female,écrivain ou écrivaine,3,3,1,Anglophone,Anglophone,3,0,1.0,1,strong_place,Anglophone
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,1,1689,Berlin,écrivain ou écrivaine,Q183,,Q150 | Q188,,Q6581097,,Q11545923 | Q124569063 | Q170790 | Q193391 | Q333634 | Q36180 | Q81096 | Q901 | Q901402,cartographe militaire | commandant | diplomate | géographe | ingénieur | mathématicien ou mathématicienne | scientifique | traducteur ou traductrice | écrivain ou écrivaine,Q36180,Q11545923 | Q124569063 | Q170790 | Q193391 | Q333634 | Q81096 | Q901 | Q901402,da | de | en | es | fr | it | nl | pt | sv,de | en | nl | uk,1,1,9,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,3,3,5,,German | Germany,3,3,1.0,2,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q78785,Adam von Bartsch,1,1757,Vienne,écrivain ou écrivaine,Q131964,,Q150 | Q188,Q188,Q6581097,,Q10862983 | Q13365770 | Q15296811 | Q16947657 | Q1792450 | Q1925963 | Q36180 | Q644687,aquafortiste | artiste graphique | dessinateur ou dessinatrice | graveur sur cuivre | historien ou historienne de l'art | illustrateur ou illustratrice | lithographe | écrivain ou écrivaine,Q36180,Q10862983 | Q13365770 | Q15296811 | Q16947657 | Q1792450 | Q1925963 | Q644687,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | fr | it | nl | ru,1,14,11,6,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,male,écrivain ou écrivaine,3,3,3,,Austrian/Habsburg | German | Germany,3,3,1.0,3,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q319635,Adamántios Koraïs,1,1748,Izmir,écrivain ou écrivaine,Q12560 | Q142,,Q150 | Q36510 | Q397,Q36510,Q6581097,,Q10527030 | Q13418253 | Q14467526 | Q14972848 | Q36180 | Q39631 | Q4263842 | Q4964182,critique littéraire | humaniste | lexicographe | linguiste | médecin | philologue | philosophe | écrivain ou écrivaine,Q36180 | Q4263842,Q10527030 | Q13418253 | Q14467526 | Q14972848 | Q39631 | Q4964182,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,de | en | es | fr | it | nl | pl,1,38,12,7,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,male,écrivain ou écrivaine,3,3,2,France,France,2,1,0.6667,1,tentative_place,France
http://www.wikidata.org/entity/Q62391233,Adine Joliveau de Ségrais,1,1756,Bar-sur-Aube,"poète ou poétesse, fabuliste",Q142,,Q150,,Q6581072,,Q3064032 | Q49757,fabuliste | poète ou poétesse,Q3064032 | Q49757,,da | de | en | es | fr | it | nl | sv,en | fr | nl | uk,1,1,8,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,female,fabuliste | poète ou poétesse,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q107618589,Adrianus Bruggemans,1,1763,Ryswick,écrivain ou écrivaine,,,Q150 | Q188 | Q7411,,Q6581097,,Q326653 | Q333634 | Q36180,comptable | traducteur ou traductrice | écrivain ou écrivaine,Q36180,Q326653 | Q333634,de | en | es | fr | it | nl | pt | sv,nl,1,0,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,Dutch,Dutch,2,0,1.0,1,tentative_place,Dutch
http://www.wikidata.org/entity/Q2825164,Adrien Duquesnoy,1,1759,Briey,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q1781198 | Q185351 | Q36180 | Q82955,agronome | juriste | personnalité politique | écrivain ou écrivaine,Q36180,Q1781198 | Q185351 | Q82955,da | de | en | es | fr | it | nl | pl | pt | sv,de | en | es | fr | it | nl | pl | pt,1,3,10,8,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,male,écrivain ou écrivaine,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q100894221,Adrien François d'Huez,1,1688,Arras,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q1281618 | Q36180 | Q42973,architecte | sculpteur ou sculptrice | écrivain ou écrivaine,Q36180,Q1281618 | Q42973,en | fr | nl | pt,en | fr | nl,1,0,4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2825236,Adrien Pasquier,1,1744,Rouen,biographe,Q142,,Q150,,Q6581097,,Q14972848 | Q864380,biographe | lexicographe,Q864380,Q14972848,da | de | en | es | fr | it | nl | pt | sv,en | nl,1,1,9,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,biographe,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2825256,Adrien Richer,1,1720,Avranches,biographe,Q142,,Q150,Q150,Q6581097,,Q201788 | Q864380,biographe | historien ou historienne,Q864380,Q201788,da | de | en | es | fr | it | nl | pl | pt | ru | sv,en | fr | it | nl,1,3,11,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,male,biographe,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q377307,Adrien de Lezay-Marnésia,1,1769,Moutonne,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q193391 | Q36180 | Q599151 | Q82955,diplomate | haut fonctionnaire ou haute fonctionnaire | personnalité politique | écrivain ou écrivaine,Q36180,Q193391 | Q599151 | Q82955,da | de | en | es | fr | it | nl | pt | sv,da | de | en | es | fr | nl | sv | uk,1,3,9,8,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q18117862,Adrien de Sarrazin,1,1775,Nourray,"dramaturge, écrivain ou écrivaine, romancier ou romancière",Q142,,Q150,Q150,Q6581097,,Q214917 | Q36180 | Q6625963,dramaturge | romancier ou romancière | écrivain ou écrivaine,Q214917 | Q36180 | Q6625963,,da | de | en | es | fr | it | nl | ru | sv,en | es | fr | it | nl | ru,1,2,9,6,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,male,dramaturge | romancier ou romancière | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2825098,Adrien-Joseph Le Valois d'Orville,1,1715,Paris,"librettiste, dramaturge",Q142,,Q150,,Q6581097,,Q214917 | Q8178443,dramaturge | librettiste,Q214917 | Q8178443,,da | de | en | es | fr | it | nl | ru | sv,en | fr | it | nl | ru,1,2,9,5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,dramaturge | librettiste,1,1,1,France,France,1,0,1.0,1,single_place_signal,France
http://www.wikidata.org/entity/Q191021,Adrien-Marie Legendre,1,1752,Paris,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q1622272 | Q170790 | Q20919317 | Q36180,mathématicien ou mathématicienne | professeur d'université | surveying engineer | écrivain ou écrivaine,Q36180,Q1622272 | Q170790 | Q20919317,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,da | de | en | es | fr | it | nl | pl | sv | uk,1,53,12,10,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2825103,Adrien-Michel-Hyacinthe Blin de Sainmore,1,1733,Paris,"dramaturge, poète ou poétesse",Q142,,Q150,,Q6581097,,Q182436 | Q214917 | Q49757,bibliothécaire | dramaturge | poète ou poétesse,Q214917 | Q49757,Q182436,da | de | en | es | fr | it | nl | pt | ru | sv,da | en | nl | sv,1,3,10,4,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,male,dramaturge | poète ou poétesse,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2825105,Adrien-Nicolas La Salle,1,1735,Paris,"dramaturge, écrivain ou écrivaine",Q142,,Q150,Q150,Q6581097,,Q214917 | Q333634 | Q36180 | Q4991371,dramaturge | soldat | traducteur ou traductrice | écrivain ou écrivaine,Q214917 | Q36180,Q333634 | Q4991371,da | de | en | es | fr | it | nl | ru | sv,en | es | fr | it | nl | pt | ru | uk,1,6,9,8,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,male,dramaturge | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q56452221,Adrienne-Madeleine Dusillet,1,1690,Dole,fabuliste,Q70972,,Q150,,Q6581072,,Q201788 | Q28146366 | Q3064032,fabuliste | historien ou historienne | religieuse chrétienne,Q3064032,Q201788 | Q28146366,en | es | fr | nl,nl,1,1,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,female,fabuliste,1,1,1,France,France,1,0,1.0,1,single_place_signal,France
http://www.wikidata.org/entity/Q2825464,Adélaïde Gory-Decour,1,1759,Paris,"écrivain ou écrivaine, romancier ou romancière",Q142,,Q150,,Q6581072,,Q36180 | Q6625963,romancier ou romancière | écrivain ou écrivaine,Q36180 | Q6625963,,da | de | en | es | fr | it | nl | pt | sv,da | en | es | fr | it | nl | pt | sv | uk,1,1,9,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,female,romancier ou romancière | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q589562,Adélaïde de Souza,1,1761,Paris,"écrivain ou écrivaine, romancier ou romancière",Q142,Q150,Q150,Q150,Q6581072,,Q3068305 | Q36180 | Q6625963,romancier ou romancière | salonnier ou salonnière | écrivain ou écrivaine,Q36180 | Q6625963,Q3068305,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | es | fr | it | nl | pt | ru,1,9,11,8,False,False,False,False,True,True,True,True,True,False,True,False,False,True,False,False,female,romancier ou romancière | écrivain ou écrivaine,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q2825463,Adélaïde-Gillette Dufrénoy,2,1765,Nantes | Paris,"poète ou poétesse, écrivain ou écrivaine",Q142,,Q150,Q150,Q6581072,,Q1607826 | Q3068305 | Q333634 | Q36180 | Q49757,poète ou poétesse | salonnier ou salonnière | traducteur ou traductrice | écrivain ou écrivaine | éditeur ou éditrice,Q36180 | Q49757,Q1607826 | Q3068305 | Q333634,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | es | fr | it | nl | sv,2,8,11,7,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,female,poète ou poétesse | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q88290947,Adélaïde-Isabelle-Jeanne Vivien Deschampsy,1,1771,Lunéville,écrivain ou écrivaine,Q142,Q150,Q150,Q150,Q6581072,,Q36180,écrivain ou écrivaine,Q36180,,da | de | en | es | fr | it | nl | pt | ru | sv,en | es | fr | it | nl | pt | ru,1,2,10,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,female,écrivain ou écrivaine,1,1,1,France,France,1,0,1.0,1,single_place_signal,France
http://www.wikidata.org/entity/Q49219472,Aglaé Adanson,1,1775,Paris,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581072,,Q3140857 | Q36180,horticulteur ou horticultrice | écrivain ou écrivaine,Q36180,Q3140857,da | de | en | es | fr | it | nl | pt | ru | sv,en | fr | nl,1,2,10,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,female,écrivain ou écrivaine,1,1,1,France,France,1,0,1.0,1,single_place_signal,France
http://www.wikidata.org/entity/Q2827140,Agricol-Joseph Fortia d'Urban,1,1756,Avignon,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q13418253 | Q170790 | Q201788 | Q36180,historien ou historienne | mathématicien ou mathématicienne | philologue | écrivain ou écrivaine,Q36180,Q13418253 | Q170790 | Q201788,da | de | en | es | fr | it | nl | pt | ru | sv,de | en | es | fr | it | nl | ru,1,2,10,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2828052,Aimé Desprez,1,1763,Saint-Germain-en-Laye,"chansonnier, dramaturge",Q142,,Q150,,Q6581097,,Q13391399 | Q214917 | Q33999,acteur ou actrice | chansonnier | dramaturge,Q13391399 | Q214917,Q33999,da | de | en | es | fr | it | nl | pt | sv,en | fr | it | nl,1,3,9,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,chansonnier | dramaturge,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q42315729,Aimé Guillon,1,1758,Lyon,écrivain ou écrivaine,Q142,,Q150 | Q652,,Q6581097,,Q182436 | Q36180 | Q42603,bibliothécaire | prêtre | écrivain ou écrivaine,Q36180,Q182436 | Q42603,da | de | en | es | fr | it | nl | pt | sv,fr | it | nl,1,2,9,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2828021,Aimé-Ambroise-Joseph Feutry,1,1720,Lille,poète ou poétesse,Q142,,Q150,,Q6581097,,Q333634 | Q49757,poète ou poétesse | traducteur ou traductrice,Q49757,Q333634,da | de | en | es | fr | it | nl | pt | sv,en | es | fr | nl,1,3,9,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,male,poète ou poétesse,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q18325215,Alain Dumoulin,1,1748,Lanvéoc,écrivain ou écrivaine,Q142,,Q12107 | Q150,,Q6581097,,Q3147441 | Q36180 | Q955464,curé | recteur | écrivain ou écrivaine,Q36180,Q3147441 | Q955464,da | de | en | es | fr | it | nl | pt | sv,en | fr | nl,1,2,9,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q500046,Albert Gallatin,1,1761,Genève,écrivain ou écrivaine,Q23366230 | Q30,Q150,Q150 | Q1860,Q1860,Q6581097,,Q1371378 | Q14467526 | Q16323111 | Q193391 | Q36180 | Q40348 | Q82955,avocat ou avocate | diplomate | ethnologue | linguiste | militant pour la paix | personnalité politique | écrivain ou écrivaine,Q36180,Q1371378 | Q14467526 | Q16323111 | Q193391 | Q40348 | Q82955,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,da | de | en | fr | it | nl | ru | sv | uk,1,29,12,9,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,male,écrivain ou écrivaine,4,4,4,Anglophone,Anglophone,3,2,0.75,1,moderate_place,Anglophone
http://www.wikidata.org/entity/Q55674721,Albert Joseph Ulpien Hennet,1,1758,Maubeuge,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q36180 | Q599151,haut fonctionnaire ou haute fonctionnaire | écrivain ou écrivaine,Q36180,Q599151,de | en | es | fr | it | nl | pt,de | en | fr | it | nl,1,0,7,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,1,1766,Genève,écrivain ou écrivaine,Q142 | Q23366230 | Q39,,Q150 | Q1860 | Q188 | Q397 | Q652,,Q6581072,,Q1231865 | Q36180,pédagogue | écrivain ou écrivaine,Q36180,Q1231865,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | es | fr | it | nl | pt,1,13,11,7,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,female,écrivain ou écrivaine,2,2,2,France,France,2,1,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q1373167,Aleksander Benedykt Sobieski,1,1677,Gdańsk,poète ou poétesse,Q172107,Q809,Q150 | Q397 | Q652 | Q809,,Q6581097,,Q2478141 | Q49757,aristocrate | poète ou poétesse,Q49757,Q2478141,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,da | de | en | es | fr | it | nl | pl | sv,1,14,12,9,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,male,poète ou poétesse,2,2,5,,France | German | Germany | Italian | Polish,1,1,0.5,5,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q26206171,Aleksandr Dmitriyev,1,1759,gouvernement de Simbirsk,poète ou poétesse,Q34266,Q7737,Q150 | Q7737,,Q6581097,,Q333634 | Q47064 | Q49757 | Q6673651,homme ou femme de lettres | militaire | poète ou poétesse | traducteur ou traductrice,Q49757,Q333634 | Q47064 | Q6673651,de | en | es | ru,ru,1,1,4,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,male,poète ou poétesse,2,2,1,Russian,Russian,2,0,1.0,1,tentative_place,Russian
http://www.wikidata.org/entity/Q6694,Alexander von Humboldt,1,1769,Berlin,chroniqueur de voyage,Q27306,,Q1321 | Q150 | Q188,Q150 | Q188,Q6581097,Q42884,Q11063 | Q1113838 | Q11900058 | Q1225716 | Q1371378 | Q1734662 | Q18805 | Q188094 | Q1937330 | Q2083925 | Q2310145 | Q2374149 | Q350979 | Q3546255 | Q3579035 | Q520549 | Q7940086 | Q901402,astronome | botaniste | cartographe | chroniqueur de voyage | climatologue | collectionneur ou collectionneuse de plantes | ethnologue | explorateur ou exploratrice | globe-trotteur | géographe | géologue | météorologue | naturaliste | océanographe | ornithologue | volcanologue | zoologiste | économiste,Q3579035,Q11063 | Q1113838 | Q11900058 | Q1225716 | Q1371378 | Q1734662 | Q18805 | Q188094 | Q1937330 | Q2083925 | Q2310145 | Q2374149 | Q350979 | Q3546255 | Q520549 | Q7940086 | Q901402,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,de | en | es | fr | it | nl | pl | pt | ru | sv | uk,1,107,12,11,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,male,chroniqueur de voyage,4,4,4,Germany,Germany,4,3,1.0,1,moderate_place,Germany
http://www.wikidata.org/entity/Q1231500,Alexandre Balthazar Laurent Grimod de La Reynière,1,1758,Paris,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q1495660 | Q1930187 | Q36180 | Q40348 | Q4263842,avocat ou avocate | critique gastronomique | critique littéraire | journaliste | écrivain ou écrivaine,Q1495660 | Q1930187 | Q36180 | Q4263842,Q40348,da | de | en | es | fr | it | nl | pl | pt | ru | sv,de | en | es | fr | it | nl | ru,1,11,11,7,False,False,False,False,True,True,True,True,True,False,True,False,False,False,True,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q442937,Alexandre Brongniart,1,1770,ancien 6e arrondissement de Paris,historien ou historienne des sciences,Q142,,Q150,Q150,Q6581097,,Q13416354 | Q16063546 | Q1622272 | Q16271064 | Q1662561 | Q18524075 | Q2374149 | Q350979 | Q520549 | Q593644,botaniste | chimiste | géologue | herpétologue | historien ou historienne des sciences | ingénieur ou ingénieure des mines | minéralogiste | paléontologue | professeur d'université | zoologiste,Q16063546,Q13416354 | Q1622272 | Q16271064 | Q1662561 | Q18524075 | Q2374149 | Q350979 | Q520549 | Q593644,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,de | en | es | fr | it | nl | pl | sv,1,31,12,8,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,male,historien ou historienne des sciences,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q1245280,Alexandre Deleyre,1,1726,Portets,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q182436 | Q36180 | Q744738 | Q82955,bibliothécaire | encyclopédiste | personnalité politique | écrivain ou écrivaine,Q36180,Q182436 | Q744738 | Q82955,da | de | en | es | fr | it | nl | pl | pt | sv,de | en | fr | it | nl | pl | pt,1,4,10,7,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q42352151,Alexandre Delon,1,1753,Domazan,écrivain ou écrivaine,Q142,,Q150,Q150,Q6581097,,Q36180,écrivain ou écrivaine,Q36180,,da | de | en | es | fr | it | nl | sv,en | es | fr | it | nl | pt,1,1,8,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q767332,Alexandre Duval,1,1767,Rennes,"librettiste, dramaturge, écrivain ou écrivaine",Q142,Q150,Q150,Q150,Q6581097,,Q214917 | Q33999 | Q36180 | Q8178443,acteur ou actrice | dramaturge | librettiste | écrivain ou écrivaine,Q214917 | Q36180 | Q8178443,Q33999,da | de | en | es | fr | it | nl | pl | pt | ru | sv,da | de | en | es | fr | it | nl | sv,1,12,11,8,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,male,dramaturge | librettiste | écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q2263877,Alexandre Hangerli,2,1759 | 1768,Constantinople,écrivain ou écrivaine,Q10957559,,Q150 | Q7737 | Q9129,,Q6581097,Q539051,Q14467526 | Q14972848 | Q193391 | Q36180,diplomate | lexicographe | linguiste | écrivain ou écrivaine,Q36180,Q14467526 | Q14972848 | Q193391,de | en | es | fr | nl | pl | ru | uk,da | de | en | es | fr | it | nl | pl | pt | ru | sv,2,11,8,11,True,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,male,écrivain ou écrivaine,2,2,2,,Ottoman | Russian,1,1,0.5,2,mixed_place_top_score,mixed_or_ambiguous
http://www.wikidata.org/entity/Q2720200,Alexandre Jean Joseph Le Riche de La Popelinière,2,1692 | 1693,Paris,écrivain ou écrivaine,Q142,,Q150,,Q6581097,,Q10732476 | Q36180 | Q43845 | Q806798,banquier | collectionneur ou collectionneuse d'œuvres d'art | personnalité du monde des affaires | écrivain ou écrivaine,Q36180,Q10732476 | Q43845 | Q806798,da | de | en | es | fr | it | nl | pl | pt | sv,de | en | fr | nl,2,9,10,4,True,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,male,écrivain ou écrivaine,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q375985,Alexandre Lenoir,1,1761,Paris,essayiste,Q142,,Q150,,Q6581097,,Q11774202 | Q1792450 | Q3332711 | Q3621491 | Q674426,archéologue | conservateur ou conservatrice de musée | essayiste | historien ou historienne de l'art | médiéviste,Q11774202,Q1792450 | Q3332711 | Q3621491 | Q674426,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,de | en | es | fr | it | nl | pt | ru | sv,1,15,12,9,False,False,False,False,True,True,True,False,True,False,True,True,False,False,True,False,male,essayiste,3,3,1,France,France,3,0,1.0,1,strong_place,France
http://www.wikidata.org/entity/Q2833346,Alexandre Masson de Pezay,1,1741,Versailles,homme de lettres,Q142,,Q150,Q150,Q6581097,,Q1511216 | Q1626130 | Q47064 | Q744738,courtisan | encyclopédiste | homme de lettres | militaire,Q1626130,Q1511216 | Q47064 | Q744738,da | de | en | es | fr | it | nl | pt | sv,da | de | en | fr | nl | sv,1,5,9,6,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,male,homme de lettres,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q28933577,Alexandre Tanevot,1,1691,Versailles,"librettiste, dramaturge",Q142,,Q150,Q150,Q6581097,,Q214917 | Q8178443,dramaturge | librettiste,Q214917 | Q8178443,,da | de | en | es | fr | it | nl | sv,fr,1,1,8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,male,dramaturge | librettiste,2,2,1,France,France,2,0,1.0,1,tentative_place,France
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,1,1759,Venise,"dramaturge, écrivain ou écrivaine",Q4948,,Q1321 | Q150 | Q652,,Q6581097,,Q214917 | Q36180,dramaturge | écrivain ou écrivaine,Q214917 | Q36180,,de | en | es | fr | it | nl,en | it | uk,1,0,6,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,male,dramaturge | écrivain ou écrivaine,2,2,4,,Austrian/Habsburg | France | Germany | Italian,2,2,1.0,4,mixed_place_top_score,mixed_or_ambiguous
