wikidata_id,name,language_edition,has_article,wikipedia_sitelink_count,gender_category,affiliation_category,place_affiliation_category,best_place_candidate_affiliation,top_place_candidate_affiliations,place_affiliation_review_status,top_candidate_affiliations,affiliation_review_status,has_duplicate_wikidata_id,viaf_has_conflict
http://www.wikidata.org/entity/Q585889,Antoine Court,enwiki,True,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,dewiki,True,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,itwiki,False,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,eswiki,False,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,plwiki,False,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,ruwiki,True,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,ukwiki,False,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,nlwiki,False,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,ptwiki,False,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,svwiki,True,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585889,Antoine Court,dawiki,False,7,male,mixed_or_ambiguous,mixed_or_ambiguous,,France | Swiss,mixed_place_top_score,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,frwiki,True,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,enwiki,True,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,dewiki,True,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,itwiki,True,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,eswiki,True,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,plwiki,False,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,ruwiki,True,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,ukwiki,False,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,nlwiki,True,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,ptwiki,False,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,svwiki,False,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q585905,Antoine Court de Gébelin,dawiki,False,11,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,frwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,enwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,dewiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,itwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,eswiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,plwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,ruwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,ukwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,nlwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,ptwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,svwiki,True,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q351691,Antoine Destutt de Tracy,dawiki,False,27,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,frwiki,True,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,enwiki,True,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,dewiki,True,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,itwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,eswiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,plwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,ruwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,ukwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,nlwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,ptwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,svwiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,dawiki,False,4,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,True,True
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,frwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,enwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,dewiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,itwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,eswiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,plwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,ruwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,ukwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,nlwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,ptwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,svwiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q125476466,Antoine Edme Pruneau de Pommegorge,dawiki,False,0,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,frwiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,enwiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,dewiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,itwiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,eswiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,plwiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,ruwiki,True,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,ukwiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,nlwiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,ptwiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,svwiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,dawiki,False,1,male,mixed_or_ambiguous,France,France,France,single_place_signal,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,frwiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,enwiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,dewiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,itwiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,eswiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,plwiki,False,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,ruwiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,ukwiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,nlwiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,ptwiki,True,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,svwiki,False,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586123,Antoine Fabre d'Olivet,dawiki,False,12,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,frwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,enwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,dewiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,itwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,eswiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,plwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,ruwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,ukwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,nlwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,ptwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,svwiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q41959006,Antoine Faivre,dawiki,False,0,male,French,France,France,France,tentative_place,French,strong,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,frwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,enwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,dewiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,itwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,eswiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,plwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,ruwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,ukwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,nlwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,ptwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,svwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q12947994,Antoine Favel,dawiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,French | Occitan,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,frwiki,True,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,enwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,dewiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,itwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,eswiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,plwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,ruwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,ukwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,nlwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,ptwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,svwiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q20732007,Antoine Fournier de Tony,dawiki,False,1,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,frwiki,True,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,enwiki,True,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,dewiki,True,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,itwiki,False,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,eswiki,False,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,plwiki,False,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,ruwiki,True,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,ukwiki,False,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,nlwiki,False,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,ptwiki,False,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,svwiki,True,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586221,Antoine Gaubil,dawiki,False,9,male,mixed_or_ambiguous,mixed_or_ambiguous,,China | France,mixed_place_top_score,Chinese | France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,frwiki,True,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,enwiki,True,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,dewiki,True,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,itwiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,eswiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,plwiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,ruwiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,ukwiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,nlwiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,ptwiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,svwiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,dawiki,False,5,male,French,France,France,France,tentative_place,French,tentative,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,frwiki,True,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,enwiki,True,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,dewiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,itwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,eswiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,plwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,ruwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,ukwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,nlwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,ptwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,svwiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q2853994,Antoine Gilbert Griffet de Labaume,dawiki,False,3,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French | German,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,frwiki,True,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,enwiki,True,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,dewiki,True,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,itwiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,eswiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,plwiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,ruwiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,ukwiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,nlwiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,ptwiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,svwiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
http://www.wikidata.org/entity/Q586321,Antoine Guenée,dawiki,False,5,male,mixed_or_ambiguous,France,France,France,tentative_place,France | French,mixed_top_score,False,False
