query (1),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
person,personLabel,birthYear,birthPlaceLabel,coords,occupations
http://www.wikidata.org/entity/Q2368995,Jacques Cambry,1749,Lorient,Point(-3.366388888 47.745833333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2853596,Antoine Antignac,1770,Paris,Point(2.352222222 48.856666666),"chansonnier, poète ou poétesse"
http://www.wikidata.org/entity/Q122386,Emer de Vattel,1714,Couvet,Point(6.633889 46.923056),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3189181,Julie Candeille,1767,Paris,Point(2.352222222 48.856666666),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q21160838,François-Lambert Bonnefoy de Bouyon,1749,Valréas,Point(4.990277777 44.384166666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q466093,Volney,1757,Craon,Point(-0.949722222 47.848055555),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3164382,Jean-Baptiste Pâris de Meyzieu,1718,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q53118548,Louis François Delisle de La Drevetière,1682,Suze-la-Rousse,Point(4.842222222 44.288055555),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2960925,Charlotte-Catherine Cosson de La Cressonnière,1740,Charleville-Mézières,Point(4.719444444 49.76),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q529342,Emmanuel de Croÿ-Solre,1718,Condé-sur-l'Escaut,Point(3.590555555 50.449166666),essayiste
http://www.wikidata.org/entity/Q7176329,Peter Pavel Glavar,1721,Ljubljana,Point(14.506111111 46.051388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q117920201,Jean-Baptiste-Nicolas de Lisle,1735,Saint-Mihiel,Point(5.54 48.889444444),"poète ou poétesse, épistolier ou épistolière"
http://www.wikidata.org/entity/Q108442440,Marc François Guillois,1774,Versailles,Point(2.135 48.805),écrivain ou écrivaine
http://www.wikidata.org/entity/Q65788850,André-Joseph Grétry,1774,Boulogne-sur-Mer,Point(1.613888888 50.725555555),dramaturge
http://www.wikidata.org/entity/Q129022,Charles-Jean-François Hénault,1685,Paris,Point(2.352222222 48.856666666),"mémorialiste, écrivain ou écrivaine, poète ou poétesse, dramaturge"
http://www.wikidata.org/entity/Q918355,Stanislas de Boufflers,1738,Nancy,Point(6.183611111 48.692777777),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3388279,Pigault-Lebrun,1753,Calais,Point(1.855555555 50.9475),"dramaturge, écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q3163785,Jean-Baptiste-Louis-Théodore de Tschoudi,1734,Metz,Point(6.176944444 49.119722222),"librettiste, poète ou poétesse"
http://www.wikidata.org/entity/Q21851445,Louis Marie de Sainte-Marie,1774,Sainte-Marie,Point(3.4375 47.117777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q974287,François-Georges Mareschal de Bièvre,1747,Paris,Point(2.352222222 48.856666666),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q732729,Nicolas Edme Restif de La Bretonne,1734,Sacy,Point(3.82 47.6675),"diariste, dramaturge, écrivain ou écrivaine de science-fiction, romancier ou romancière"
http://www.wikidata.org/entity/Q279912,Jacques-André Naigeon,1735,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q279912,Jacques-André Naigeon,1738,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q203952,Antoine de Rivarol,1753,Bagnols-sur-Cèze,Point(4.62 44.1625),"poète ou poétesse, écrivain ou écrivaine, pamphlétaire"
http://www.wikidata.org/entity/Q18011903,Paul-Louis de Bauclair,1735,Île-de-France,Point(2.316666666 48.85),"essayiste, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3228746,Leclerc de Sept-Chênes,1751,Paris,Point(2.352222222 48.856666666),"essayiste, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2404425,Charles Collé,1709,Paris,Point(2.352222222 48.856666666),"chansonnier, dramaturge, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q1466970,Q1466970,1701,Buda,Point(19.05 47.466666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q18398397,Paul-Joseph Vallet,1720,Burcin,Point(5.4375 45.431388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q21656567,Bernard-François Fonvielle,1759,Toulouse,Point(1.443333333 43.604444444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q21656567,Bernard-François Fonvielle,1760,Toulouse,Point(1.443333333 43.604444444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q49478,Marivaux,1688,Paris,Point(2.352222222 48.856666666),"écrivain ou écrivaine, poète ou poétesse, dramaturge, romancier ou romancière"
http://www.wikidata.org/entity/Q3383117,Pierre-Henri de Treyssac de Vergy,1732,Bordeaux,Point(-0.579444444 44.837777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3383117,Pierre-Henri de Treyssac de Vergy,1734,Bordeaux,Point(-0.579444444 44.837777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q41462174,Auguste Jean Baptiste Bouvet de Cressé,1772,Provins,Point(3.299444444 48.558888888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1395584,Guislain François Marie Joseph de La Place,1757,Arras,Point(2.78 50.289166666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q5875870,Gaspar Zavala y Zamora,1762,Aranda de Duero,Point(-3.686388888 41.671388888),dramaturge
http://www.wikidata.org/entity/Q1684798,Jean-Denis de Montlovier,1733,Valence,Point(4.890833333 44.9325),dramaturge
http://www.wikidata.org/entity/Q1393507,René Louis de Voyer de Paulmy d'Argenson,1694,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3164514,Jean-Baptiste de La Noue,1701,Meaux,Point(2.887777777 48.959444444),dramaturge
http://www.wikidata.org/entity/Q1065745,Charles Paul Landon,1760,Nonant-le-Pin,Point(0.220833333 48.706666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1065745,Charles Paul Landon,1761,Nonant-le-Pin,Point(0.220833333 48.706666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q39607,Antoine Lavoisier,1743,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q15631374,Pauline de Meulan,1773,Paris,Point(2.352222222 48.856666666),"écrivain ou écrivaine, auteur ou autrice de littérature pour la jeunesse"
http://www.wikidata.org/entity/Q3185219,Joseph Lavallée,1747,Dieppe,Point(1.075 49.925),dramaturge
http://www.wikidata.org/entity/Q3491073,Sophie de Renneville,1772,Caen,Point(-0.363611111 49.181388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3164702,Jean-Charles Thilorier,1755,La Rochelle,Point(-1.151388888 46.159444444),dramaturge
http://www.wikidata.org/entity/Q6134244,James Freeman,1759,Charlestown,Point(-71.064444444 42.375277777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2958085,Charles-Gabriel Porée,1685,Caen,Point(-0.363611111 49.181388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3184871,Joseph Du Fresne de Francheville,1704,Doullens,Point(2.340277777 50.156666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3168192,Jean-Nicolas Bassenge,1758,Liège,Point(5.570555555 50.639722222),poète ou poétesse
http://www.wikidata.org/entity/Q3167718,Jean-Marie Le Barbier de Tinan,1771,Strasbourg,Point(7.752222222 48.573333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3037277,Louis Archambault Dorvigny,1742,Paris,Point(2.352222222 48.856666666),dramaturge
http://www.wikidata.org/entity/Q97453313,Jeanne Marguerite Nicole Ricard,1745,Bourg-en-Bresse,Point(5.228055555 46.204722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3503519,Sulpice Huguenin,1750,Vauconcourt-Nervezain,Point(5.826666666 47.659722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3295226,Martial Aubertin,1775,Paris,Point(2.352222222 48.856666666),dramaturge
http://www.wikidata.org/entity/Q35384049,Charles-Claude-Florent Thorel de Campigneulles,1737,Montreuil-sur-Mer,Point(1.763333333 50.463611111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3158051,Jacques-Philippe Voïart,1756,Metz,Point(6.176944444 49.119722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3158735,Jacques Destrées,1700,Reims,Point(4.028611111 49.265277777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q586321,Antoine Guenée,1717,Étampes,Point(2.162222222 48.435),apologète
http://www.wikidata.org/entity/Q3383261,Pierre-Louis Berquin-Duvallon,1769,Saint-Domingue,Point(-72.333333333 19.1),écrivain ou écrivaine
http://www.wikidata.org/entity/Q981902,Charles-Simon Favart,1710,Paris,Point(2.352222222 48.856666666),"librettiste, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3291841,Marie-Félix Faulcon de La Parisière,1758,Poitiers,Point(0.335277777 46.581111111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q62721180,Jacques Calmanson,1722,Hrubieszów,Point(23.916666666 50.8),écrivain ou écrivaine
http://www.wikidata.org/entity/Q31393025,Étienne-Vincent Guilbert,1761,Saint-André-sur-Cailly,Point(1.219722222 49.548333333),biographe
http://www.wikidata.org/entity/Q3383871,Pierre Barral,1700,Grenoble,Point(5.726388888 45.186944444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2115832,André-Antoine Ravrio,1759,Paris,Point(2.352222222 48.856666666),"chansonnier, poète ou poétesse"
http://www.wikidata.org/entity/Q2072208,François Guillaume Ducray-Duminil,1761,Paris,Point(2.352222222 48.856666666),"chansonnier, poète ou poétesse, écrivain ou écrivaine, auteur ou autrice de littérature pour la jeunesse"
http://www.wikidata.org/entity/Q3385814,Pierre Laujon,1727,Paris,Point(2.352222222 48.856666666),"chansonnier, dramaturge, poète ou poétesse"
http://www.wikidata.org/entity/Q62391224,Dufresnel,1742,Alençon,Point(0.091944444 48.429722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q27865932,Marie-Anne de Rathsamhausen,1771,Grussenheim,Point(7.4875 48.146388888),"écrivain ou écrivaine, femme de lettres"
http://www.wikidata.org/entity/Q3164430,Jean-Baptiste Salle,1759,Vézelise,Point(6.087777777 48.486944444),dramaturge
http://www.wikidata.org/entity/Q3083432,François-Joseph Desbillons,1711,Châteauneuf-sur-Cher,Point(2.316388888 46.8575),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3164365,Jean-Baptiste Poncet-Delpech,1743,Montauban,Point(1.355 44.017222222),poète ou poétesse
http://www.wikidata.org/entity/Q3043678,Étienne Dumont,1759,Genève,Point(6.15 46.2),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3382856,Pierre-Antoine de La Place,1707,Calais,Point(1.855555555 50.9475),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2002291,René-Charles Guilbert de Pixerécourt,1773,Nancy,Point(6.183611111 48.692777777),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2840033,Alphonse du Congé Dubreuil,1734,Paris,Point(2.352222222 48.856666666),"dramaturge, poète ou poétesse"
http://www.wikidata.org/entity/Q21511508,Louis-François de Bigault d'Harcourt,1768,Le Neufour,Point(4.981944444 49.131666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q982053,Carmontelle,1717,Paris,Point(2.352222222 48.856666666),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q41591750,Jean-Julien Trélis,1757,Alès,Point(4.080833333 44.127222222),poète ou poétesse
http://www.wikidata.org/entity/Q3269452,Gustav Philip Creutz,1731,Manoir d'Anjala,Point(26.8139164 60.6962496),poète ou poétesse
http://www.wikidata.org/entity/Q608062,Jean Joseph Dussault,1769,Paris,Point(2.352222222 48.856666666),poète ou poétesse
http://www.wikidata.org/entity/Q3140246,Honoré Méro,1736,Cannes,Point(7.021388888 43.5525),poète ou poétesse
http://www.wikidata.org/entity/Q11815,James Monroe,1758,Monroe Hall,Point(-76.9922 38.2397),écrivain ou écrivaine
http://www.wikidata.org/entity/Q994181,Claude Fauriel,1772,Saint-Étienne,Point(4.389722222 45.433888888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q63348415,Pons Louis François de Villeneuve,1774,Saint-Pons-de-Thomières,Point(2.760277777 43.488611111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2853810,Antoine Claire Thibaudeau,1765,Poitiers,Point(0.335277777 46.581111111),écrivain ou écrivaine
http://www.wikidata.org/entity/Q965322,Charles Palissot de Montenoy,1730,Nancy,Point(6.183611111 48.692777777),"poète ou poétesse, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3370222,Paul-Alexandre Dulard,1696,Marseille,Point(5.376388888 43.296666666),poète ou poétesse
http://www.wikidata.org/entity/Q4251815,Antoine Emmanuel La Barre de Beaumarchais,1698,Cambrai,Point(3.234722222 50.175833333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3184176,Joseph-Antoine Cerutti,1738,,Point(7.540121 44.933143),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q982034,Charles Pinot Duclos,1704,Dinan,Point(-2.050277777 48.455555555),"écrivain ou écrivaine, biographe, romancier ou romancière"
http://www.wikidata.org/entity/Q3340917,Nicolas de Béguelin,1714,Courtelary,Point(7.072222222 47.179166666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2850773,Anne-François Duperrier-Dumouriez,1707,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q375985,Alexandre Lenoir,1761,Paris,Point(2.352222222 48.856666666),essayiste
http://www.wikidata.org/entity/Q3164089,Jean-Baptiste Foucaud,1747,Limoges,Point(1.261666666 45.834444444),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3085121,François Le Prévost d'Exmes,1729,Exmes,Point(0.179722222 48.760555555),"librettiste, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q42762887,Mathieu-Jean-Baptiste Nioche de Tournay,1767,Le Mans,Point(0.196944444 48.004166666),dramaturge
http://www.wikidata.org/entity/Q62050086,Olivier Pirotte,1699,Liège,Point(5.570555555 50.639722222),poète ou poétesse
http://www.wikidata.org/entity/Q2343173,Barbara Urszula Dunin,1718,Varsovie,Point(21.011111111 52.23),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3340578,Nicolas Massias,1764,Villeneuve-sur-Lot,Point(0.704166666 44.406944444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q727782,Guillaume-Thomas Raynal,1713,Lapanouse,Point(3.031666666 44.335833333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3830102,Lemau de la Jaisse,1677,France,Point(2.0 47.0),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3008891,Cyprien Despourrins,1698,Accous,Point(-0.599027777 42.974388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q290070,Étienne Pivert de Senancour,1770,Paris,Point(2.352222222 48.856666666),"diariste, écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q318216,Cosimo Alessandro Collini,1727,Florence,Point(11.254166666 43.771388888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2861909,Armand Louis de Vignerot du Plessis d'Aiguillon,1683,Londres,Point(-0.1275 51.507222222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q4333786,Olivier de Corancez,1734,Versailles,Point(2.135 48.805),écrivain ou écrivaine
http://www.wikidata.org/entity/Q15144008,Ferdinand-Marie Bayard de la Vingtrie,1763,Moulins-la-Marche,Point(0.476111111 48.649722222),chroniqueur de voyage
http://www.wikidata.org/entity/Q3260567,Louis-Guillaume Pitra,1736,Lyon,Point(4.835 45.7675),"librettiste, dramaturge"
http://www.wikidata.org/entity/Q7604,Leonhard Euler,1707,Bâle,Point(7.590555555 47.560555555),écrivain ou écrivaine
http://www.wikidata.org/entity/Q7029666,Nicolas Gouin Dufief,1775,Nantes,Point(-1.553888888 47.217222222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q206191,Abigail Adams,1744,Weymouth,Point(-70.940277777 42.220833333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q708435,Stanisław Staszic,1755,Piła,Point(16.733333333 53.15),poète ou poétesse
http://www.wikidata.org/entity/Q56753780,Marie-Amable Petiteau,1736,Tours,Point(0.688333333 47.392777777),"poète ou poétesse, fabuliste"
http://www.wikidata.org/entity/Q21393861,Henri-François Dumolard,1771,Paris,Point(2.352222222 48.856666666),dramaturge
http://www.wikidata.org/entity/Q104188683,Pierre Paul Raboteau,1765,La Rochelle,Point(-1.151388888 46.159444444),poète ou poétesse
http://www.wikidata.org/entity/Q276675,Jean-Joseph Vadé,1720,Ham,Point(3.072777777 49.746388888),"chansonnier, poète ou poétesse, écrivain ou écrivaine, dramaturge"
http://www.wikidata.org/entity/Q88157410,Gabriel de Glatigny,1690,Lyon,Point(4.835 45.7675),homme de lettres
http://www.wikidata.org/entity/Q124634515,Q124634515,1734,Anvers,Point(4.400277777 51.220555555),écrivain ou écrivaine
http://www.wikidata.org/entity/Q21121229,Jean Roubaud,1744,Aups,Point(6.224722222 43.628333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3168202,Jean-Nicolas Dufort de Cheverny,1731,Paris,Point(2.352222222 48.856666666),mémorialiste
http://www.wikidata.org/entity/Q111106,Karl Christian Gärtner,1712,Freiberg,Point(13.342777777 50.911944444),"écrivain ou écrivaine, poète ou poétesse, dramaturge"
http://www.wikidata.org/entity/Q560142,Jean Astruc,1684,Sauve,Point(3.948611111 43.9425),écrivain ou écrivaine
http://www.wikidata.org/entity/Q165534,Carlo Goldoni,1707,Venise,Point(12.331944444 45.439722222),"juriste-poète, librettiste, poète ou poétesse, écrivain ou écrivaine, dramaturge, prosateur ou prosatrice"
http://www.wikidata.org/entity/Q131422584,Pierre Bernard de Lamare,1753,Barfleur,Point(-1.264722222 49.670277777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q16326344,Edmé-François-Antoine-Marie Miel,1775,Châtillon-sur-Seine,Point(4.574166666 47.858333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2853979,Antoine Gautier de Montdorge,1701,Lyon,Point(4.835 45.7675),"librettiste, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q449489,Clara Reeve,1729,Ipswich,Point(1.155555555 52.059444444),"écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q42315729,Aimé Guillon,1758,Lyon,Point(4.835 45.7675),écrivain ou écrivaine
http://www.wikidata.org/entity/Q17352254,Luc-Vincent Thiéry,1734,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2871388,Auguste Rigaud,1760,Montpellier,Point(3.877230555 43.610919444),poète ou poétesse
http://www.wikidata.org/entity/Q3165624,Jean-François Godescard,1728,Rocquemont,Point(1.284166666 49.603333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q24051762,François-Pierre-Auguste Léger,1766,Bernay,Point(0.598333333 49.088611111),dramaturge
http://www.wikidata.org/entity/Q1685423,Charles-François de Ladoucette,1772,Nancy,Point(6.183611111 48.692777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q88290947,Adélaïde-Isabelle-Jeanne Vivien Deschampsy,1771,Lunéville,Point(6.501666666 48.589444444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q16559762,Giovanni Battista Biffi,1736,Crémone,Point(10.024722222 45.133333333),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3166842,Jean-Louis Le Barbier,1743,Rouen,Point(1.1025 49.443055555),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1860809,Pierre Louis de Lacretelle,1751,Metz,Point(6.176944444 49.119722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q555329,Robert Surcouf,1773,Saint-Malo,Point(-2.026111111 48.649444444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q13416315,François-Marie Marchant de Beaumont,1769,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q28464924,Jean Chrysostome Larcher,1720,Augan,Point(-2.278055555 47.919722222),poète ou poétesse
http://www.wikidata.org/entity/Q63323779,Étienne Salomon Reybaz,1737,Nyon,Point(6.23888 46.381961666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q110540301,Joseph Daubian Delisle,1754,Castres,Point(2.24 43.605833333),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q459515,Etta Palm d'Aelders,1743,Groningue,Point(6.5675 53.218888888),écrivain ou écrivaine
http://www.wikidata.org/entity/Q114008352,Pierre Bruno Jean de La Monneraye,1760,hôtel de La Monneraye,Point(-1.68331 48.1107),mémorialiste
http://www.wikidata.org/entity/Q3386898,Pierre Rémond de Sainte-Albine,1699,Paris,Point(2.352222222 48.856666666),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q6527,Jean-Jacques Rousseau,1712,Genève,Point(6.15 46.2),"essayiste, dramaturge, autobiographe, épistolier ou épistolière, romancier ou romancière"
http://www.wikidata.org/entity/Q218342,Giuseppe Gorani,1740,Milan,Point(9.19 45.466944444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3275841,Madeleine Archambault,1701,Laval,Point(-0.77 48.072777777),"essayiste, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q347891,Sébastien-Roch Nicolas de Chamfort,1740,Clermont-Ferrand,Point(3.086944444 45.779722222),"poète ou poétesse, dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q500046,Albert Gallatin,1761,Genève,Point(6.15 46.2),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2500310,Jean-François Ducis,1733,Versailles,Point(2.135 48.805),"dramaturge, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q6168816,Jean-Antoine Gleizes,1773,Tarn,Point(2.109166666 43.909722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q17341044,Alexandre Zanchi,1759,Venise,Point(12.331944444 45.439722222),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2885973,Barthélemy Imbert,1747,Nîmes,Point(4.359722222 43.838333333),"dramaturge, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q62471671,Philippe-Charles Aubry,1744,Versailles,Point(2.135 48.805),poète ou poétesse
http://www.wikidata.org/entity/Q2854095,Antoine Jean Sticotti,1715,Frioul-Vénétie Julienne,Point(13.116666666 46.1),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3480860,Sewrin,1771,Metz,Point(6.176944444 49.119722222),"librettiste, chansonnier, dramaturge"
http://www.wikidata.org/entity/Q3261742,Louis Domairon,1745,Béziers,Point(3.216111111 43.343333333),romancier ou romancière
http://www.wikidata.org/entity/Q3185845,Joseph de La Porte,1714,Belfort,Point(6.862777777 47.6375),"dramaturge, poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2394665,Louise Anne de Bourbon,1695,château de Versailles,Point(2.120277777 48.804722222),écrivain ou écrivaine
http://www.wikidata.org/entity/Q461961,Anne-Catherine de Ligniville Helvétius,1722,Nancy,Point(6.183611111 48.692777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3592308,Étienne Noël Damilaville,1723,Bordeaux,Point(-0.579444444 44.837777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q517188,Jean-Antoine Romagnesi,1690,Namur,Point(4.866666666 50.466666666),dramaturge
http://www.wikidata.org/entity/Q517188,Jean-Antoine Romagnesi,1693,Namur,Point(4.866666666 50.466666666),dramaturge
http://www.wikidata.org/entity/Q3340149,Nicolas Bricaire de La Dixmerie,1731,Champagne,Point(4.0 49.0),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1405970,Ferdinand de Géramb,1772,Lyon,Point(4.835 45.7675),écrivain ou écrivaine
http://www.wikidata.org/entity/Q1681337,Roch-Ambroise Cucurron Sicard,1742,Le Fousseret,Point(1.065555555 43.281666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2958096,Charles-Georges Fenouillot de Falbaire de Quingey,1727,Salins-les-Bains,Point(5.878333333 46.941111111),dramaturge
http://www.wikidata.org/entity/Q462670,Louis-Charles Caigniez,1762,Clermont,Point(2.4125 49.378888888),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3386874,Pierre Rousseau,1716,Toulouse,Point(1.443333333 43.604444444),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q2898786,Bernard de Bonnard,1744,Semur-en-Auxois,Point(4.332777777 47.490833333),poète ou poétesse
http://www.wikidata.org/entity/Q110492629,Henri Duval,1770,Rennes,Point(-1.680833333 48.114166666),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3185699,Joseph Uriot,1713,Nancy,Point(6.183611111 48.692777777),écrivain ou écrivaine
http://www.wikidata.org/entity/Q2853594,Antoine Année,1770,Avremesnil,Point(0.926944444 49.85),dramaturge
http://www.wikidata.org/entity/Q1336002,Marie-Gabriel-Florent-Auguste de Choiseul-Gouffier,1752,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q7422765,Sarah Scott,1720,Yorkshire,Point(-1.083333333 53.958333333),"écrivain ou écrivaine, romancier ou romancière"
http://www.wikidata.org/entity/Q3339962,Nicolas-François Guillard,1752,Chartres,Point(1.488333333 48.446666666),"librettiste, dramaturge, poète ou poétesse"
http://www.wikidata.org/entity/Q15967291,Urbain-René-Thomas Le Bouvier-Desmortiers,1739,Nantes,Point(-1.553888888 47.217222222),"poète ou poétesse, biographe"
http://www.wikidata.org/entity/Q3163870,Jean-Baptiste Benoît Eyriès,1767,Marseille,Point(5.376388888 43.296666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3083366,François-Félix Nogaret,1740,Versailles,Point(2.135 48.805),écrivain ou écrivaine
http://www.wikidata.org/entity/Q3365028,Birgitte Boye,1742,Gentofte,Point(12.5508 55.7517),psalmiste
http://www.wikidata.org/entity/Q50317265,Jean-Frédéric-Auguste Lemière de Corvey,1771,Rennes,Point(-1.680833333 48.114166666),"dramaturge, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q136306465,Thérèse Willems de Saint Vast,1722,Calais,Point(1.855555555 50.9475),écrivain ou écrivaine
http://www.wikidata.org/entity/Q781003,Aubin-Louis Millin de Grandmaison,1759,Paris,Point(2.352222222 48.856666666),écrivain ou écrivaine
http://www.wikidata.org/entity/Q439498,Lucile Desmoulins,1770,Paris,Point(2.352222222 48.856666666),diariste
http://www.wikidata.org/entity/Q56085770,Louis-Victor Flamand-Grétry,1764,Fère-en-Tardenois,Point(3.5175 49.199444444),écrivain ou écrivaine
http://www.wikidata.org/entity/Q115937511,Marie Jeanne Desroches,1774,Saint-Servan-sur-Mer,Point(-1.99944 48.63167),poète ou poétesse
http://www.wikidata.org/entity/Q2856864,Antoine de Fériol de Pont-de-Veyle,1697,Pont-de-Veyle,Point(4.887777777 46.263333333),dramaturge
http://www.wikidata.org/entity/Q2825463,Adélaïde-Gillette Dufrénoy,1765,Paris,Point(2.352222222 48.856666666),"poète ou poétesse, écrivain ou écrivaine"
http://www.wikidata.org/entity/Q3340003,Nicolas-Toussaint Des Essarts,1744,Coutances,Point(-1.445277777 49.045277777),écrivain ou écrivaine
