wikidata_id,person_id,name,birth_year_values,birth_place_values,birth_scope_category,birth_place_labels
http://www.wikidata.org/entity/Q1250586,Q1250586,Josef Reiter,1750,,europe,Haute-Autriche
http://www.wikidata.org/entity/Q88488052,Q88488052,Josef Staroveský,1753,,europe,Příbor
http://www.wikidata.org/entity/Q88488250,Q88488250,Josef Staroveský,1760,,europe,Příbor
http://www.wikidata.org/entity/Q12026701,Q12026701,Josef Valentin Zlobický,1743,,europe,Velehrad
http://www.wikidata.org/entity/Q68185147,Q68185147,Josep Antoni Arnautó,1765,,europe,Cistella
http://www.wikidata.org/entity/Q66817235,Q66817235,Josep Barcelo i Tomas,1758,,europe,Palma
http://www.wikidata.org/entity/Q85503790,Q85503790,Josep Esplugues i Revert,1705,,europe,Agullent
http://www.wikidata.org/entity/Q85433559,Q85433559,Josep Juncosa i Mestre,1775,,europe,Vilanova i la Geltrú
http://www.wikidata.org/entity/Q1704178,Q1704178,Joseph Alois Gleich,1772,,europe,Vienne
http://www.wikidata.org/entity/Q55671898,Q55671898,Joseph André Guiot,1739,,europe,Rouen
http://www.wikidata.org/entity/Q95216428,Q95216428,Joseph Anton Göhl,1769,,europe,Mitterteich
http://www.wikidata.org/entity/Q55122730,Q55122730,Joseph Anton von Bandel,1714,,europe,Villingen
http://www.wikidata.org/entity/Q118896048,Q118896048,Joseph Arnaud,1754,,europe,L'Isle-sur-la-Sorgue
http://www.wikidata.org/entity/Q94525997,Q94525997,Joseph Arnold von Lewenau,1755,,europe,Vienne
http://www.wikidata.org/entity/Q60844165,Q60844165,Joseph Berhandtsky von Adlersberg,1750,,europe,Augsbourg
http://www.wikidata.org/entity/Q94924372,Q94924372,Joseph Christian Fabricius,1766,,europe,Sighișoara
http://www.wikidata.org/entity/Q95217017,Q95217017,Joseph Dismas Hieber,1772,,europe,Landsberg am Lech
http://www.wikidata.org/entity/Q3184884,Q3184884,Joseph Dulac,1706,,europe,Chambéry
http://www.wikidata.org/entity/Q94526771,Q94526771,Joseph Eustach König,1758,,europe,Graz
http://www.wikidata.org/entity/Q15441252,Q15441252,Joseph Felix Kurz,1717,,europe,Vienne
http://www.wikidata.org/entity/Q1545582,Q1545582,Joseph Franz Ratschky,1757,,europe,Vienne
http://www.wikidata.org/entity/Q22582911,Q22582911,Joseph François Malherbe,1733,,europe,Rennes
http://www.wikidata.org/entity/Q55673885,Q55673885,Joseph Friedrich Bernhard Caspar Majer,1689,,europe,Schwäbisch Hall
http://www.wikidata.org/entity/Q55134272,Q55134272,Joseph Friedrich Freiherr von Retzer,1754,,europe,Krems
http://www.wikidata.org/entity/Q94837796,Q94837796,Joseph Friedrich von Keppler,1760,,europe,Stralsund
http://www.wikidata.org/entity/Q21208059,Q21208059,Joseph Fuos,1739,,europe,Langenschiltach
http://www.wikidata.org/entity/Q1503098,Q1503098,Joseph Georg Meinert,1773,,europe,Litoměřice
http://www.wikidata.org/entity/Q108562244,Q108562244,Joseph Ignatz Biwancko,1755,,europe,Vienne
http://www.wikidata.org/entity/Q94830573,Q94830573,Joseph Ignaz Scheiger,1760,,europe,Vienne
http://www.wikidata.org/entity/Q94530699,Q94530699,Joseph Karl Hanzely,1744,,europe,Brno
http://www.wikidata.org/entity/Q27149951,Q27149951,Joseph Karl Huber,1726,,europe,Vienne
http://www.wikidata.org/entity/Q94990784,Q94990784,Joseph Korompay,1757,,europe,Brno
http://www.wikidata.org/entity/Q94619074,Q94619074,Joseph Laudes,1742,,europe,Vienne
http://www.wikidata.org/entity/Q1669767,Q1669767,Joseph Maria Weissegger von Weisseneck,1755,,europe,Riegersburg
http://www.wikidata.org/entity/Q60840976,Q60840976,Joseph Marie Durey de Morsan,1717,,europe,Genève
http://www.wikidata.org/entity/Q83538742,Q83538742,Joseph Martin Kleber,1753,,europe,Pfreimd
http://www.wikidata.org/entity/Q17576419,Q17576419,Joseph Michael Böheim,1752,,europe,Prague
http://www.wikidata.org/entity/Q94888168,Q94888168,Joseph Pfanner,1766,,europe,Fribourg-en-Brisgau
http://www.wikidata.org/entity/Q95044197,Q95044197,Joseph Rossi,1775,,europe,Vienne
http://www.wikidata.org/entity/Q95232226,Q95232226,Joseph Schirnbrand,1755,,europe,Graz
http://www.wikidata.org/entity/Q94834312,Q94834312,Joseph Scholz,1773,,europe,Hambourg
http://www.wikidata.org/entity/Q94645,Q94645,Joseph Schreyvogel,1768,,europe,Vienne
http://www.wikidata.org/entity/Q86117,Q86117,Joseph Sonnleithner,1766,,europe,Vienne
http://www.wikidata.org/entity/Q6287107,Q6287107,Joseph Sparke,1683,,europe,Peterborough
http://www.wikidata.org/entity/Q60822871,Q60822871,Joseph Steiner von Pfungen,1767,,europe,Šternberk
http://www.wikidata.org/entity/Q94692398,Q94692398,Joseph Stephan von Menner,1774,,europe,Brno
http://www.wikidata.org/entity/Q6287202,Q6287202,Joseph Stock,1740,,europe,Dublin
http://www.wikidata.org/entity/Q94693370,Q94693370,Joseph Thim von Werthenfeld,1747,,europe,Hostinné
http://www.wikidata.org/entity/Q55912897,Q55912897,Joseph Valentin Paur,1761,,europe,Altmünster
http://www.wikidata.org/entity/Q55886917,Q55886917,Joseph Wander von Grünwald,1759,,europe,Turnov
http://www.wikidata.org/entity/Q2617349,Q2617349,Joseph Warton,1722,,europe,Dunsfold
http://www.wikidata.org/entity/Q5565543,Q5565543,Joseph Weidmann,1742,,europe,Vienne
http://www.wikidata.org/entity/Q55903341,Q55903341,Joseph de Cuers de Cogolin,1702,,europe,Toulon
http://www.wikidata.org/entity/Q95023216,Q95023216,Joseph von Coleti,1744,,europe,Rome
http://www.wikidata.org/entity/Q632100,Q632100,Joseph von Petrasch,1714,,europe,Slavonski Brod
http://www.wikidata.org/entity/Q94939566,Q94939566,Joseph von Senger,1748,,europe,Klagenfurt
http://www.wikidata.org/entity/Q94528150,Q94528150,Joseph Čeněk von Wartemberg,1765,,europe,Nový Bydžov
http://www.wikidata.org/entity/Q120914440,Q120914440,Joseph-Anne Vialle,1762,,europe,Tulle
http://www.wikidata.org/entity/Q94997174,Q94997174,Joseph-Ferdinand-Ghislain de Cuypers d'Alsinghen,1736,,europe,Malines
http://www.wikidata.org/entity/Q648278,Q648278,Joseph-Nicolas de Windisch-Graetz,1744,,europe,Vienne
http://www.wikidata.org/entity/Q95096919,Q95096919,Josephus Sexstetter,1705,,europe,Klatovy
http://www.wikidata.org/entity/Q95067611,Q95067611,Josephus Werner,1697,,europe,Šumperk
http://www.wikidata.org/entity/Q124361852,Q124361852,Joshua Benzion Segre,1704,,europe,Casale Monferrato
http://www.wikidata.org/entity/Q16854017,Q16854017,Joshua Parry,1719,,europe,Llangan
http://www.wikidata.org/entity/Q55909161,Q55909161,Josias Ludwig Gosch,1765,,europe,Preetz
http://www.wikidata.org/entity/Q94890470,Q94890470,Josias Marius Hadermann,1753,,europe,Schlüchtern
http://www.wikidata.org/entity/Q107695984,Q107695984,Josse-Joseph Plumyoen,1692,,europe,Ypres
http://www.wikidata.org/entity/Q120920552,Q120920552,Jost Franz Halter,1690,,europe,Lucerne
http://www.wikidata.org/entity/Q65164059,Q65164059,José Chantre y Herrera,1738,,europe,Villabrágima
http://www.wikidata.org/entity/Q3963507,Q3963507,José Núñez de Cáceres,1772,,europe,Saint-Domingue
http://www.wikidata.org/entity/Q6296634,Q6296634,Jovan Avakumović,1748,,europe,Szentendre
http://www.wikidata.org/entity/Q1003013,Q1003013,Jozef Fornet,1732,,europe,Q776533 | Trencsén
http://www.wikidata.org/entity/Q51585942,Q51585942,Jozef Otrokóci,1750,,europe,Púchov
http://www.wikidata.org/entity/Q13420984,Q13420984,Jozef Spléni,1710,,europe,Ražňany
http://www.wikidata.org/entity/Q33646397,Q33646397,Jozef van Walleghem,1757,,europe,Bruges
http://www.wikidata.org/entity/Q12260941,Q12260941,Juan Antonio Olabarrieta,1763,,europe,Mungia
http://www.wikidata.org/entity/Q99521088,Q99521088,Juan Bautista Madramany y Carbonell,1738,,europe,L'Alcúdia
http://www.wikidata.org/entity/Q12261023,Q12261023,Juan Kruz De la Fuente,1760,,europe,Durango
http://www.wikidata.org/entity/Q6302090,Q6302090,Judah Hurwitz,1734,,europe,Vilnius
http://www.wikidata.org/entity/Q1710856,Q1710856,Judah Jeitteles,1773,,europe,Prague
http://www.wikidata.org/entity/Q11728993,Q11728993,Julian Antonowicz,1750,,europe,Pinsk
http://www.wikidata.org/entity/Q60843475,Q60843475,Juliane Hayn,1758,,europe,Pest
http://www.wikidata.org/entity/Q18916837,Q18916837,Juliane Patientia von Schultt,1680,,europe,Meissen
http://www.wikidata.org/entity/Q27996541,Q27996541,Julie Pellizzone,1768,,europe,Marseille
http://www.wikidata.org/entity/Q3189351,Q3189351,Julien Baudoin,1676,,europe,Laval
http://www.wikidata.org/entity/Q55090437,Q55090437,Julius Conrad Daniel Müller,1759,,europe,Kobrow
http://www.wikidata.org/entity/Q823400,Q823400,Juraj Palkovič,1769,,europe,Rimavská Baňa
http://www.wikidata.org/entity/Q326535,Q326535,Juraj Papánek,1738,,europe,Kuklov
http://www.wikidata.org/entity/Q12768350,Q12768350,Juraj Pavlín Bajan,1721,,europe,Vrádište
http://www.wikidata.org/entity/Q27479585,Q27479585,Juraj Ribay,1754,,europe,Bánovce nad Bebravou
http://www.wikidata.org/entity/Q11729470,Q11729470,Juraj Rohoň,1773,,europe,Horný Kalník
http://www.wikidata.org/entity/Q55897680,Q55897680,Justine von Krufft,1773,,europe,Vienne
http://www.wikidata.org/entity/Q98118832,Q98118832,Justinus van Damme,1772,,europe,Ochtezeele
http://www.wikidata.org/entity/Q55125679,Q55125679,Justus Balthasar Müller,1738,,europe,Gießen
http://www.wikidata.org/entity/Q55122211,Q55122211,Justus Laurentius Diez,1692,,europe,Ummerstadt
http://www.wikidata.org/entity/Q95679368,Q95679368,Juwenalis Charkiewicz,1720,,europe,Vilnius
http://www.wikidata.org/entity/Q1161688,Q1161688,Ján Baltazár Magin,1681,,europe,Q846444
http://www.wikidata.org/entity/Q991024,Q991024,Ján Bohumír Ertel,1695,,europe,Kremnica
http://www.wikidata.org/entity/Q12768496,Q12768496,Ján Hradský,1701,,europe,Bzince pod Javorinou
http://www.wikidata.org/entity/Q13421337,Q13421337,Ján Krstiteľ Najmar,1696,,europe,Trnava
http://www.wikidata.org/entity/Q12768577,Q12768577,Ján Molnár,1765,,europe,Q527317
http://www.wikidata.org/entity/Q12768633,Q12768633,Ján Sekáč,1767,,europe,Q1800273
http://www.wikidata.org/entity/Q12768649,Q12768649,Ján Turzo,1678,,europe,Beluša
http://www.wikidata.org/entity/Q12768668,Q12768668,Ján Vyskydenský,1761,,europe,Myjava
http://www.wikidata.org/entity/Q138525136,Q138525136,Ján Šinkovic,1762,,europe,Szirák
http://www.wikidata.org/entity/Q1527067,Q1527067,JérômeTartarotti,1706,,europe,Rovereto
http://www.wikidata.org/entity/Q17426582,Q17426582,Józef Katenbring,1730,,europe,Dobre Miasto
http://www.wikidata.org/entity/Q854355,Q854355,József Bélik,1757,,europe,Dežerice
http://www.wikidata.org/entity/Q16519629,Q16519629,József Fekete,1713,,europe,Brăduț
http://www.wikidata.org/entity/Q112522855,Q112522855,József Grigely,1760,,europe,Hámor
http://www.wikidata.org/entity/Q1105121,Q1105121,József Kaschnitz,1759,,europe,Alba Iulia
http://www.wikidata.org/entity/Q20435318,Q20435318,József Orgler,1772,,europe,Nová Baňa
http://www.wikidata.org/entity/Q19976149,Q19976149,Jöns Henric Denell,1749,,europe,Blekinge
http://www.wikidata.org/entity/Q125161005,Q125161005,Jørgen Friis,1684,,europe,Thisted
http://www.wikidata.org/entity/Q95235482,Q95235482,K. Gustav F. Hoffmann,1756,,europe,Berlin
http://www.wikidata.org/entity/Q3508627,Q3508627,Karel Slavíček,1678,,europe,Jimramov
http://www.wikidata.org/entity/Q95334011,Q95334011,Karel Vojtěch Janta,1752,,europe,Neplachovice
http://www.wikidata.org/entity/Q95339661,Q95339661,Karl Adolf Zum Bach,1769,,europe,Mayence
http://www.wikidata.org/entity/Q94878051,Q94878051,Karl Albrecht,1764,,europe,Dresde
http://www.wikidata.org/entity/Q100989128,Q100989128,Karl Alexander,1746,,europe,Vienne
http://www.wikidata.org/entity/Q55122706,Q55122706,Karl Anton Ernst Becher,1741,,europe,Hildburghausen
http://www.wikidata.org/entity/Q60844048,Q60844048,Karl Anton Gruber von Grubenfels,1760,,europe,Szeged
http://www.wikidata.org/entity/Q55127700,Q55127700,Karl Anton Hortig,1774,,europe,Pleystein
http://www.wikidata.org/entity/Q94905083,Q94905083,Karl August Gottlieb Seidel,1754,,europe,Löbau
http://www.wikidata.org/entity/Q55902528,Q55902528,Karl August Zschiedrich,1754,,europe,Dresde
http://www.wikidata.org/entity/Q23060735,Q23060735,Karl August von Beulwitz,1736,,europe,Rudolstadt
http://www.wikidata.org/entity/Q55893077,Q55893077,Karl Benjamin Stieff,1722,,europe,Wrocław
http://www.wikidata.org/entity/Q55902339,Q55902339,Karl Christian Engel,1752,,europe,Parchim
http://www.wikidata.org/entity/Q55899162,Q55899162,Karl Christian Heinrich Grüneisen,1765,,europe,Stuttgart
http://www.wikidata.org/entity/Q94527353,Q94527353,Karl Daniel Nitsch,1763,,europe,Bratislava
http://www.wikidata.org/entity/Q94885171,Q94885171,Karl Daniel Traue,1736,,europe,Halberstadt
http://www.wikidata.org/entity/Q55133365,Q55133365,Karl Emanuel Graf Traun,1738,,europe,Vienne
http://www.wikidata.org/entity/Q55904395,Q55904395,Karl Emil Schubert,1741,,europe,Neuwied
http://www.wikidata.org/entity/Q95319337,Q95319337,Karl Ernst Friedrich von Scheler,1760,,europe,Stuttgart
http://www.wikidata.org/entity/Q54506863,Q54506863,Karl Ferdinand Daniel Grohmann,1758,,europe,Leipzig
http://www.wikidata.org/entity/Q55909422,Q55909422,Karl Ferdinand Wilhelm Beseke,1737,,europe,Burg
http://www.wikidata.org/entity/Q95235529,Q95235529,Karl Franz Anton Jagemann,1732,,europe,Wesel
http://www.wikidata.org/entity/Q94847778,Q94847778,Karl Franz Guolfinger Ritter von Steinsberg,1757,,europe,royaume de Bohême
http://www.wikidata.org/entity/Q3813041,Q3813041,Karl Friberth,1736,,europe,Wullersdorf
http://www.wikidata.org/entity/Q94829854,Q94829854,Karl Friedrich Bernhard Zinkernagel,1758,,europe,Greußen
http://www.wikidata.org/entity/Q94921470,Q94921470,Karl Friedrich Domaratius,1767,,europe,Iéna
http://www.wikidata.org/entity/Q51884487,Q51884487,Karl Friedrich Hohn,1773,,europe,Bad Neustadt an der Saale
http://www.wikidata.org/entity/Q59626550,Q59626550,Karl Friedrich Kahlert,1765,,europe,Wrocław
http://www.wikidata.org/entity/Q94840711,Q94840711,Karl Friedrich Langsdorf,1772,,europe,Bad Homburg vor der Höhe
http://www.wikidata.org/entity/Q18413214,Q18413214,Karl Friedrich Pockels,1757,,europe,Böllberg/Wörmlitz
http://www.wikidata.org/entity/Q18628055,Q18628055,Karl Friedrich Tröltsch,1729,,europe,Weissenburg in Bayern
http://www.wikidata.org/entity/Q21612014,Q21612014,Karl Friedrich Waitz,1774,,europe,Gotha
http://www.wikidata.org/entity/Q95344570,Q95344570,Karl Gebhart,1757,,europe,Borna
http://www.wikidata.org/entity/Q94915535,Q94915535,Karl Gottfried Frietzsche,1693,,europe,Sohland am Rotstein
http://www.wikidata.org/entity/Q19287620,Q19287620,Karl Gottfried Kelle,1770,,europe,Dippoldiswalde
http://www.wikidata.org/entity/Q18708603,Q18708603,Karl Gottlieb Horstig,1763,,europe,Złotnik
http://www.wikidata.org/entity/Q21415781,Q21415781,Karl Gottlob Dietmann,1721,,europe,Roßwein
http://www.wikidata.org/entity/Q22693879,Q22693879,Karl Gustav Friedrich Schwalbe,1770,,europe,Doberlug-Kirchhain
http://www.wikidata.org/entity/Q94692383,Q94692383,Karl Hebenstreit von Streitenfeld,1753,,europe,Prague
http://www.wikidata.org/entity/Q60833811,Q60833811,Karl Heinrich Oesterlein,1758,,europe,Berlin
http://www.wikidata.org/entity/Q55901473,Q55901473,Karl Heinrich Traugott von Gersdorf,1775,,europe,Q2555290
http://www.wikidata.org/entity/Q94888652,Q94888652,Karl Hennings,1775,,europe,Berlin
http://www.wikidata.org/entity/Q108613503,Q108613503,Karl Ignaz Förg,1755,,europe,Fürstenfeld
http://www.wikidata.org/entity/Q94931376,Q94931376,Karl Johann Gottlieb Wolffram von Wolframitz,1763,,europe,Helmstedt
http://www.wikidata.org/entity/Q55130962,Q55130962,Karl Johann Heinrich Hübbe,1764,,europe,Hambourg
http://www.wikidata.org/entity/Q94933988,Q94933988,Karl Josef Mack,1747,,europe,Hildesheim
http://www.wikidata.org/entity/Q59653330,Q59653330,Karl Josef Michaeler,1735,,europe,Innsbruck
http://www.wikidata.org/entity/Q55126941,Q55126941,Karl Joseph Stegmann,1767,,europe,Silésie
http://www.wikidata.org/entity/Q19960107,Q19960107,Karl Klein,1769,,europe,Spire
http://www.wikidata.org/entity/Q95236610,Q95236610,Karl Mayer,1753,,europe,Vienne
http://www.wikidata.org/entity/Q1308773,Q1308773,Karl Meisl,1775,,europe,Ljubljana
http://www.wikidata.org/entity/Q55905994,Q55905994,Karl Nikolaus Anton Heusser,1767,,europe,Mayence
http://www.wikidata.org/entity/Q60833053,Q60833053,Karl Rudolph Heinrich Kleediz,1771,,europe,Görlitz
http://www.wikidata.org/entity/Q95246787,Q95246787,Karl Starke,1743,,europe,Linz
http://www.wikidata.org/entity/Q1733177,Q1733177,Karl Theodor Traiteur,1756,,europe,Philippsbourg
http://www.wikidata.org/entity/Q94849535,Q94849535,Karl Timlich,1744,,europe,Aš
http://www.wikidata.org/entity/Q95182215,Q95182215,Karl Werner,1763,,europe,Vienne
http://www.wikidata.org/entity/Q95235926,Q95235926,Karl Wilhelm Mayer,1742,,europe,Graz
http://www.wikidata.org/entity/Q1733642,Q1733642,Karl von Marinelli,1745,,europe,Vienne
http://www.wikidata.org/entity/Q6372370,Q6372370,Karl von Stutterheim,1770,,europe,Berlin
http://www.wikidata.org/entity/Q19215092,Q19215092,Karl-Ludwig Müller,1771,,europe,Schkeuditz
http://www.wikidata.org/entity/Q12768955,Q12768955,Karol Jetting,1730,,europe,Bratislava
http://www.wikidata.org/entity/Q4234670,Q4234670,Karol Korycki,1702,,europe,Dzitryki
http://www.wikidata.org/entity/Q15437020,Q15437020,Kaspar Anton Mastiaux,1766,,europe,Bonn
http://www.wikidata.org/entity/Q95334191,Q95334191,Kaspar Billeter,1760,,europe,Stäfa
http://www.wikidata.org/entity/Q20477755,Q20477755,Kaspar Friedrich Lossius,1753,,europe,Erfurt
http://www.wikidata.org/entity/Q18528278,Q18528278,Katherine Plymley,1758,,europe,Shropshire
http://www.wikidata.org/entity/Q11739195,Q11739195,Kilian Kazenberger,1681,,europe,Zellingen
http://www.wikidata.org/entity/Q6419557,Q6419557,Klaas van der Horst,1731,,europe,Groningue
http://www.wikidata.org/entity/Q94826925,Q94826925,Konrad Friedrich Köhler,1752,,europe,Wippingen
http://www.wikidata.org/entity/Q108892618,Q108892618,Kornelis Elzevier,1717,,europe,Rotterdam
http://www.wikidata.org/entity/Q25465867,Q25465867,Kármán József,1738,,europe,Lučenec
http://www.wikidata.org/entity/Q63836826,Q63836826,Käthe Höth,1727,,europe,Sommerloch
http://www.wikidata.org/entity/Q12879995,Q12879995,Lambros Photiadis,1752,,europe,Ioánnina
http://www.wikidata.org/entity/Q2719102,Q2719102,Laurence Dermott,1720,,europe,comté de Roscommon
http://www.wikidata.org/entity/Q2127471,Q2127471,Laurence Eusden,1688,,europe,North Riding of Yorkshire
http://www.wikidata.org/entity/Q21544880,Q21544880,Laurens van Santen,1746,,europe,Amsterdam
http://www.wikidata.org/entity/Q84311055,Q84311055,Laurent Lautard,1764,,europe,Marseille
http://www.wikidata.org/entity/Q95206636,Q95206636,Laurentius John,1691,,europe,Deštná
http://www.wikidata.org/entity/Q94810451,Q94810451,Laurenz Christian von Hülst,1759,,europe,Münster
http://www.wikidata.org/entity/Q3828262,Q3828262,Lazzaro Papi,1763,,europe,Pescia
http://www.wikidata.org/entity/Q55909661,Q55909661,Lebrecht Christoph Daniel Mittelhäuser,1727,,europe,Weißenfels
http://www.wikidata.org/entity/Q15630917,Q15630917,Leonardo Brumati,1774,,europe,Ronchi dei Legionari
http://www.wikidata.org/entity/Q23726779,Q23726779,Leopold Alois Hoffmann,1760,,europe,Dolní Vítkov | Vienne
http://www.wikidata.org/entity/Q4480338,Q4480338,Leopold Fabricius,1715,,europe,Vysoké Mýto
http://www.wikidata.org/entity/Q94896491,Q94896491,Leopold Huber,1766,,europe,Mikulov
http://www.wikidata.org/entity/Q55908173,Q55908173,Leopold Koplhuber,1763,,europe,Micheldorf in Oberösterreich
http://www.wikidata.org/entity/Q59653454,Q59653454,Leopold Prandtner,1685,,europe,Vienne
http://www.wikidata.org/entity/Q55845033,Q55845033,Levin Adolph Moller,1757,,europe,Hamelin
http://www.wikidata.org/entity/Q20480995,Q20480995,Liam Dall Ó hIfearnáin,1720,,europe,Lattin
http://www.wikidata.org/entity/Q89045225,Q89045225,Livia Accarigi,1719,,europe,Sienne
http://www.wikidata.org/entity/Q66540463,Q66540463,Lluís Ballester,1734,,europe,Valence
http://www.wikidata.org/entity/Q104804449,Q104804449,Lodovico Andreasi,1727,,europe,Mantoue
http://www.wikidata.org/entity/Q3836355,Q3836355,Lodovico Antonio Vincenzi,1750,,europe,Modène
http://www.wikidata.org/entity/Q3839148,Q3839148,Lodovico Savioli,1729,,europe,Bologne
http://www.wikidata.org/entity/Q13136895,Q13136895,Lolke Hulshuis,1750,,europe,Holwert
http://www.wikidata.org/entity/Q95340232,Q95340232,Lorenz Falschlunger,1752,,europe,Pfunds
http://www.wikidata.org/entity/Q320496,Q320496,Lorenz Leopold Haschka,1749,,europe,Vienne
http://www.wikidata.org/entity/Q16268158,Q16268158,Lorenzo Barotti,1724,,europe,Ferrare
http://www.wikidata.org/entity/Q15696697,Q15696697,Lorenzo Cardella,1734,,europe,Lucques
http://www.wikidata.org/entity/Q55674869,Q55674869,Lorenzo Fusconi,1726,,europe,Ravenne
http://www.wikidata.org/entity/Q361989,Q361989,Lorenzo Mascheroni,1750,,europe,Bergame
http://www.wikidata.org/entity/Q17341113,Q17341113,Lorenzo Miniussi,1772,,europe,Trieste
http://www.wikidata.org/entity/Q3837050,Q3837050,Lorenzo Pignotti,1739,,europe,Figline Valdarno | Figline e Incisa Valdarno
http://www.wikidata.org/entity/Q60820902,Q60820902,Lorenzo Rondolini,1752,,europe,Trieste
http://www.wikidata.org/entity/Q55684846,Q55684846,Lorenzo Ruspoli,1755,,europe,Rome
http://www.wikidata.org/entity/Q3837094,Q3837094,Lorenzo Trincheri,1768,,europe,Pieve di Teco
http://www.wikidata.org/entity/Q118869868,Q118869868,Louis Andrioli,1766,,europe,Nice
http://www.wikidata.org/entity/Q121289194,Q121289194,Louis Caullet de Veaumorel,1743,,europe,Versailles
http://www.wikidata.org/entity/Q56006988,Q56006988,Louis De La Vicomterie De Saint Samson,1732,,europe,Torigni-sur-Vire
http://www.wikidata.org/entity/Q60842404,Q60842404,Louis-Charles Mercier Dupaty de Clam,1744,,europe,hôtel Dupaty de Clam
http://www.wikidata.org/entity/Q3260523,Q3260523,Louis-Frédéric Ancillon,1740,,europe,Berlin
http://www.wikidata.org/entity/Q18916868,Q18916868,Louise Mühler,1766,,europe,Erlangen
http://www.wikidata.org/entity/Q15726268,Q15726268,Luca Antonio Pagnini,1737,,europe,Pistoia
http://www.wikidata.org/entity/Q16657876,Q16657876,Luca Maria Capponi,1768,,europe,Triora
http://www.wikidata.org/entity/Q16574016,Q16574016,Luciano Rossi,1683,,europe,campo Ligure
http://www.wikidata.org/entity/Q3265974,Q3265974,Lucretia van Merken,1721,,europe,Amsterdam
http://www.wikidata.org/entity/Q55225311,Q55225311,Ludovico Barbieri,1719,,europe,Vicence
http://www.wikidata.org/entity/Q94888209,Q94888209,Ludwig August Gülich,1773,,europe,Plön
http://www.wikidata.org/entity/Q55126892,Q55126892,Ludwig August Unzer,1748,,europe,Wernigerode
http://www.wikidata.org/entity/Q94529609,Q94529609,Ludwig Bigoni,1712,,europe,Brescia
http://www.wikidata.org/entity/Q94940386,Q94940386,Ludwig Bleibtreu,1768,,europe,Vienne
http://www.wikidata.org/entity/Q60829143,Q60829143,Ludwig Christian Kehr,1775,,europe,Bad Homburg vor der Höhe
http://www.wikidata.org/entity/Q55892205,Q55892205,Ludwig F. von Hopffgarten,1745,,europe,Dresde
http://www.wikidata.org/entity/Q107695217,Q107695217,Ludwig Franz von Bilderbeck,1764,,europe,Wissembourg
http://www.wikidata.org/entity/Q19218294,Q19218294,Ludwig Friedrich August von Cölln,1753,,europe,Heiden
http://www.wikidata.org/entity/Q23787995,Q23787995,Ludwig Friedrich Krauss,1757,,europe,Augsbourg
http://www.wikidata.org/entity/Q55125032,Q55125032,Ludwig Friedrich Lenz,1717,,europe,Altenbourg
http://www.wikidata.org/entity/Q55373266,Q55373266,Ludwig Georg Treviranus,1676,,europe,Spire
http://www.wikidata.org/entity/Q28147073,Q28147073,Ludwig Giseke,1756,,europe,Quedlinbourg
http://www.wikidata.org/entity/Q95163756,Q95163756,Ludwig Hanisch,1771,,europe,Česká Lípa
http://www.wikidata.org/entity/Q83770954,Q83770954,Ludwig Heydenreich,1773,,europe,Wiesbaden
http://www.wikidata.org/entity/Q55134113,Q55134113,Ludwig Karl Freiherr von Schrautenbach,1724,,europe,Darmstadt
http://www.wikidata.org/entity/Q18024348,Q18024348,Ludwig Nauwerck,1772,,europe,Domhof (Ratzeburg)
http://www.wikidata.org/entity/Q94903510,Q94903510,Ludwig Steckling,1773,,europe,Prenzlau
http://www.wikidata.org/entity/Q95246979,Q95246979,Ludwig Werner,1719,,europe,Graz
http://www.wikidata.org/entity/Q55194469,Q55194469,Ludwig Zehnmark,1751,,europe,Brno
http://www.wikidata.org/entity/Q3839267,Q3839267,Luigi Angeli,1739,,europe,Imola
http://www.wikidata.org/entity/Q3266378,Q3266378,Luigi Angeloni,1758,,europe,Frosinone
http://www.wikidata.org/entity/Q3839269,Q3839269,Luigi Angiolini,1750,,europe,Seravezza
http://www.wikidata.org/entity/Q26203248,Q26203248,Luigi Balocchi,1766,,europe,Verceil
http://www.wikidata.org/entity/Q98508158,Q98508158,Luigi Bernardo Salvoni,1723,,europe,Parme
http://www.wikidata.org/entity/Q3839371,Q3839371,Luigi Boschetti,1775,,europe,Modène
http://www.wikidata.org/entity/Q3839482,Q3839482,Luigi Cerretti,1738,,europe,Modène
http://www.wikidata.org/entity/Q3266428,Q3266428,Luigi Crespi,1708,,europe,Bologne
http://www.wikidata.org/entity/Q3839638,Q3839638,Luigi Fiacchi,1754,,europe,Scarperia
http://www.wikidata.org/entity/Q20931767,Q20931767,Luigi Lambertenghi,1739,,europe,Milan
http://www.wikidata.org/entity/Q22287284,Q22287284,Luigi Lamberti,1756,,europe,Reggio d'Émilie
http://www.wikidata.org/entity/Q21166601,Q21166601,Luigi Malaspina di Sannazzaro,1754,,europe,Pavie
http://www.wikidata.org/entity/Q111049934,Q111049934,Luigi Raineri Biscia,1744,,europe,Dovadola
http://www.wikidata.org/entity/Q3840098,Q3840098,Luigi Romanelli,1751,,europe,Rome
http://www.wikidata.org/entity/Q108259160,Q108259160,Luigi Rossi,1769,,europe,Montepaone
http://www.wikidata.org/entity/Q109857628,Q109857628,Luigi Serra,1757,,europe,Gênes
http://www.wikidata.org/entity/Q16657979,Q16657979,Luisa Granito,1769,,europe,Castellabate
http://www.wikidata.org/entity/Q18758551,Q18758551,Luisa Palma Mansi,1760,,europe,Lucques
