wikidata_id,person_id,name,candidate_affiliation_count,best_candidate_affiliation,top_candidate_affiliations,top_supporting_evidence_count,second_supporting_evidence_count,top_candidate_tie_count,available_mapped_evidence_count,total_evidence_fields,top_score_over_total_fields,top_score_over_available_fields,score_formula,available_score_formula
http://www.wikidata.org/entity/Q100029,Q100029,Otto Hermann von Vietinghoff,4,Russian,Russian,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1000323,Q1000323,Heinrich Wilhelm Lawätz,3,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1000618,Q1000618,János Ferge,1,Hungarian,Hungarian,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q100099149,Q100099149,Józef Kobielski,1,Polish,Polish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1001058,Q1001058,Jakab Fiala,3,,Czech/Slovak | Hungarian | Slovak,1,0,3,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q1001072,Q1001072,Salomo Sachs,2,,German | Germany,4,0,2,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1001201,Q1001201,József Fidrichovszky,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1001281,Q1001281,András File,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q100151955,Q100151955,Anders Björklund,1,Swedish,Swedish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1001702,Q1001702,József Fischer,5,,Austrian/Habsburg | Czech/Slovak | Germany | Hungarian | Slovak,1,0,5,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1002287,Q1002287,Gerzson Fodor,1,Hungarian,Hungarian,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1002308,Q1002308,István Fodor,1,Hungarian,Hungarian,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q100230977,Q100230977,Abigail Martha Bayard,1,Anglophone,Anglophone,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1002318,Q1002318,János Fodor,1,Hungarian,Hungarian,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q100233323,Q100233323,Suzuki Michihiko,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q100235023,Q100235023,Muhammad ibn Ali al-'Aithan,3,,Arabic | Ottoman | Persian,1,0,3,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q100239754,Q100239754,Johann Adam Gottfried,3,,German | Germany,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1002422,Q1002422,József Fogarasi Pap,3,,Austrian/Habsburg | Germany,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q100282,Q100282,Reinhard Woltman,4,German,German,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1003013,Q1003013,Jozef Fornet,5,Slovak,Slovak,3,1,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1003190,Q1003190,István Fosztó,3,,Austrian/Habsburg | Germany | Hungarian,1,0,3,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q100322646,Q100322646,Kiyohara Okaze,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q100326,Q100326,Johann Friedrich Fischer,2,Germany,Germany,3,2,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q100352654,Q100352654,Abd al-Wahhab ibn Muhammad al-Fayrooz,1,Arabic,Arabic,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1003664,Q1003664,François Hanriot,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q100374862,Q100374862,Muhammad ibn Abd al-Rahman al-Afaliqi,2,Arabic,Arabic,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1004201,Q1004201,Johann Samuel Fuchs,8,Austrian/Habsburg,Austrian/Habsburg,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q100425695,Q100425695,Jean-François de La Croix,1,France,France,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1004275,Q1004275,Friedrich Jakob Fuker,6,Hungarian,Hungarian,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1004452,Q1004452,Simon Fába,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1004482,Q1004482,Juliánna Fábián,4,Hungarian,Hungarian,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1004517,Q1004517,Sámuel Fábri,3,,German | Hungarian | Slovak,1,0,3,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q100453555,Q100453555,Iwama Otsuni,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q100453630,Q100453630,Murata Harukado,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1004545,Q1004545,Ferenc Fáicser,2,Hungarian,Hungarian,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q100457,Q100457,Michael Ranft,1,Germany,Germany,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1004624,Q1004624,Dávid Alajos Fáy,2,Hungarian,Hungarian,5,2,1,6,8,0.625,0.8333,5 / 8,5 / 6
http://www.wikidata.org/entity/Q1004630,Q1004630,József Fáy,3,Hungarian,Hungarian,3,2,1,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q100491,Q100491,Jacob Gabriel Wolf,3,,German | Germany,3,1,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q100583,Q100583,Friedrich Eberhard Rambach,6,,German | Germany,3,1,2,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q100587901,Q100587901,Józef Konstanty Bogusławski,3,,Lithuanian | Polish | Russian,1,0,3,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1006171,Q1006171,Ferenc Földváry,1,Hungarian,Hungarian,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1006174,Q1006174,József Földváry,1,Hungarian,Hungarian,5,0,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q100624,Q100624,Friedrich Eberhard von Rochow,2,Germany,Germany,4,3,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q1006241,Q1006241,John Hervey,2,,Anglophone | British,3,0,2,6,8,0.375,0.5,3 / 8,3 / 6
http://www.wikidata.org/entity/Q100716141,Q100716141,Isabel María Morón,1,Spanish,Spanish,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q100729,Q100729,Johann Benjamin Erhard,2,German,German,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q100730,Q100730,Johann Anton Trinius,2,,German | Germany,2,0,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q100791941,Q100791941,Ibrahim ibn Mahdi Al Arafat,1,Arabic,Arabic,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q100810,Q100810,Arnold Andreas Friedrich Mallinckrodt,2,German,German,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1008604,Q1008604,Q1008604,4,Serbian,Serbian,2,1,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q100865,Q100865,Karl Friedrich Behrens,2,,German | Germany,2,0,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q100879781,Q100879781,Marie-Antoinette Fagnan,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q10088,Q10088,Tipû Sâhib,4,South Asian,South Asian,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q100894221,Q100894221,Adrien François d'Huez,2,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q100900,Q100900,Johann Ferdinand Seiz,2,Germany,Germany,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q100906614,Q100906614,Vincenzo Benini,1,Italian,Italian,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q100989128,Q100989128,Karl Alexander,3,German,German,3,2,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1010304,Q1010304,Burchard Christian von Spilcker,2,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q101033371,Q101033371,Margaret Cullen,1,British,British,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q101063584,Q101063584,Franz Xaver von Weinhart zu Thierburg und Vollandsegg,1,Germany,Germany,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q101092,Q101092,Diederich Georg Babst,2,Germany,Germany,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q101097390,Q101097390,Jean Haguenier,2,French,French,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q101108,Q101108,Matthias Jorissen,6,,German | Germany,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q101111611,Q101111611,Jean Fidel Constant Blanvillain,3,France,France,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q101116138,Q101116138,Q101116138,4,,British | South Asian,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q101199904,Q101199904,Nakajima Shūkyo,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q101361,Q101361,Johann Arnold Ebert,3,,German | Germany,4,1,2,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q101449,Q101449,Joachim Nettelbeck,3,German,German,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q101473753,Q101473753,Clemente Filomarino,1,Italian,Italian,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q101585279,Q101585279,Robert Peirce Cruden,2,British,British,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q101638,Q101638,Mary Wollstonecraft,5,British,British,5,2,1,7,8,0.625,0.7143,5 / 8,5 / 7
http://www.wikidata.org/entity/Q101680364,Q101680364,Mikuma Katen,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q101716958,Q101716958,Yamaoka Geppo,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q101860,Q101860,Wilhelm Gottlieb Becker,2,Germany,Germany,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q102018,Q102018,Nicolaus Rohlfs,3,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q102036518,Q102036518,Noël-Laurent Pissot,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q102037,Q102037,Georg Christian Knapp,2,,German | Germany,4,0,2,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1020553,Q1020553,Miklós Küzmics,2,,Hungarian | Slovene,2,0,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q102076168,Q102076168,Ottavia Negri-Velo,1,Italian,Italian,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q102179156,Q102179156,Mademoiselle de Montmort,2,,France | French,1,0,2,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q102179180,Q102179180,Françoise Masquière,2,France,France,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1021962,Q1021962,Yongqi,1,China,China,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q102256201,Q102256201,Johan Christoffer Holmberg,1,Swedish,Swedish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q102278939,Q102278939,Lodovico Piossasco,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q102279695,Q102279695,Giovanni Greppi,2,,German | Italian,1,0,2,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q102283782,Q102283782,Benedetto Perotti,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q102284137,Q102284137,Giuseppe Bernardoni,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q102286787,Q102286787,Michelangelo Prunetti,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q102302762,Q102302762,Carl Gustaf von Holthusen,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q102334437,Q102334437,Q102334437,3,,Austrian/Habsburg | Germany | Polish,1,0,3,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q102354149,Q102354149,Nicolas Louis Bourgeois,1,France,France,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q102585,Q102585,Johann Gottlieb Fichte,3,,German | Germany,4,1,2,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q10268124,Q10268124,Domingos Vidal Barbosa Lage,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q10268146,Q10268146,Domingos do Loreto Couto,1,Portuguese,Portuguese,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q102752,Q102752,Abraham Wieling,4,Germany,Germany,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q102775,Q102775,Jakob Immanuel Pyra,2,,German | Germany,3,0,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1028173,Q1028173,Grgur Pestalic,1,Hungarian,Hungarian,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q10284550,Q10284550,Francisco Afonso de Chaves e Melo,1,Portuguese,Portuguese,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q10284558,Q10284558,Francisco Alexandre Lobo,1,Portuguese,Portuguese,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q10285253,Q10285253,Francisco Xavier de Oliveira,2,Portuguese,Portuguese,4,1,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q10285437,Q10285437,"Francisco de Portugal, 8.º conde de Vimioso",1,Portuguese,Portuguese,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q10285491,Q10285491,Francisco Álvares de Nóbrega,1,Portuguese,Portuguese,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q10285887,Q10285887,Frei Jaboatão,1,Portuguese,Portuguese,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q102898,Q102898,Michael Alberti,2,,German | Germany,3,0,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1029055,Q1029055,József Gvadányi,4,Hungarian,Hungarian,5,1,1,6,8,0.625,0.8333,5 / 8,5 / 6
http://www.wikidata.org/entity/Q10299147,Q10299147,Duncheng,1,China,China,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q10303374,Q10303374,Inácio da Costa Quintela,1,Portuguese,Portuguese,5,0,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q103035,Q103035,Henriette Frölich,2,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q10304711,Q10304711,Jacinto Leitão Manso de Lima,1,Portuguese,Portuguese,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q10305079,Q10305079,James Semple,1,British,British,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q10306742,Q10306742,Jerónimo Contador de Argote,1,Portuguese,Portuguese,5,0,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q10306751,Q10306751,Jerónimo Rogado de Carvalhal e Silva,1,Portuguese,Portuguese,5,0,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q10307238,Q10307238,Joaquim José Rodrigues de Brito,1,Portuguese,Portuguese,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q10307767,Q10307767,Johann Friedrich Peter Dreves,3,Germany,Germany,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q10308215,Q10308215,Jorge Pinto de Azevedo,1,Portuguese,Portuguese,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q10308515,Q10308515,Fang Xun,1,China,China,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q10308732,Q10308732,José Aleixo Falcão de Gamboa Fragoso van Zeller,1,Portuguese,Portuguese,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q10309325,Q10309325,José Elói Ottoni,1,Portuguese,Portuguese,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q10309362,Q10309362,José Feliciano Fernandes Pinheiro,1,Portuguese,Portuguese,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q10311074,Q10311074,João Antônio Rodrigues de Carvalho,1,Portuguese,Portuguese,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q10311229,Q10311229,João Cabral de Melo,1,Portuguese,Portuguese,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q10311803,Q10311803,João Manuel Abreu,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q10312032,Q10312032,João Pedro Ribeiro,1,Portuguese,Portuguese,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q10312311,Q10312311,João Vicente Pimentel Maldonado,1,Portuguese,Portuguese,5,0,1,5,8,0.625,1.0,5 / 8,5 / 5
http://www.wikidata.org/entity/Q10324677,Q10324677,Manuel de Santa Maria,1,Portuguese,Portuguese,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q10325912,Q10325912,Maria Josefa,1,Portuguese,Portuguese,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q10326285,Q10326285,Mariano José Pereira da Fonseca,1,Portuguese,Portuguese,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q1032758,Q1032758,József Hajnóczy,8,Hungarian,Hungarian,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q103276,Q103276,Friedrich von Dreger,3,,German | Germany,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q1033189,Q1033189,Changkya Rölpé Dorjé,1,China,China,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q1033308,Q1033308,Martin Hamaliar,2,Slovak,Slovak,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q103356,Q103356,Andreas Christoph Graf,2,,German | Germany,3,0,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1033812,Q1033812,Phan Huy Ích,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q1033985,Q1033985,Đặng Trần Côn,0,,,0,0,0,0,8,0.0,,0 / 8,
http://www.wikidata.org/entity/Q103399,Q103399,Katharina Amalie Dorothea von Schlegel,2,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q103412,Q103412,Friedrich Mosengeil,2,,German | Germany,2,0,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1034254,Q1034254,Hasan Zyko Kamberi,1,Ottoman,Ottoman,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1034726,Q1034726,Mihály Heckenast,2,,Germany | Hungarian,2,0,2,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q1034925,Q1034925,József Hegyi,2,,Germany | Hungarian,1,0,2,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q10349754,Q10349754,Zha Kui,1,China,China,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1036691,Q1036691,Q1036691,3,Germany,Germany,2,1,1,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q1036749,Q1036749,Karl Andreas von Boguslawski,3,,German | Germany,2,1,2,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q1036914,Q1036914,Carl August von Schimmelthor,3,,German | Germany | Italian,2,0,3,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q10369164,Q10369164,Sebastião de Azevedo,1,Portuguese,Portuguese,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1037128,Q1037128,Carl Borromäus Weitzmann,2,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q10371546,Q10371546,Silvestre Pinheiro Ferreira,1,Portuguese,Portuguese,4,0,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q1037202,Q1037202,Karl Friedrich August Wilhelm Busse,2,Germany,Germany,2,1,1,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q103757,Q103757,Q103757,2,,German | Germany,3,0,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1037956,Q1037956,Carl Friedrich Döhnel,2,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q10380199,Q10380199,Tenreiro Aranha,1,Portuguese,Portuguese,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q103813637,Q103813637,Q103813637,1,Polish,Polish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q1038161,Q1038161,Carl Friedrich von Wiebeking,4,,German | Germany,4,1,2,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q103820931,Q103820931,Jan Antos,2,Czech,Czech,2,1,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q103831,Q103831,Christoph Daniel Ebeling,3,,German | Germany,3,1,2,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q1038381,Q1038381,Matija Petar Katančić,5,,Austrian/Habsburg | Croatian | Hungarian,2,1,3,4,8,0.25,0.5,2 / 8,2 / 4
http://www.wikidata.org/entity/Q1038384,Q1038384,Carl Gottlieb Hering,2,Germany,Germany,3,1,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1038496,Q1038496,Carl Gustaf Tessin,8,Swedish,Swedish,6,1,1,6,8,0.75,1.0,6 / 8,6 / 6
http://www.wikidata.org/entity/Q103859725,Q103859725,Reginald Braun,5,,Czech | Germany,2,1,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q1038698,Q1038698,Karl Heinrich Nikolai,2,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q103887995,Q103887995,Mary Cary Ambler,1,Anglophone,Anglophone,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q103911,Q103911,Friedrich Julius Heinrich von Soden,2,,German | Germany,2,0,2,3,8,0.25,0.6667,2 / 8,2 / 3
http://www.wikidata.org/entity/Q103936,Q103936,Johann Friedrich Löwen,3,German,German,5,4,1,6,8,0.625,0.8333,5 / 8,5 / 6
http://www.wikidata.org/entity/Q1039365,Q1039365,Carl Lang,2,German,German,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q104007434,Q104007434,Pierre-Romain Nicolas de Lisleferme,1,France,France,3,0,1,3,8,0.375,1.0,3 / 8,3 / 3
http://www.wikidata.org/entity/Q1040319,Q1040319,Karl Rudolph August von Kielmannsegge,2,German,German,4,3,1,4,8,0.5,1.0,4 / 8,4 / 4
http://www.wikidata.org/entity/Q104032,Q104032,Caroline Adelheid von Baudissin,2,Germany,Germany,3,2,1,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q104040646,Q104040646,Gerhard Treschow,1,Danish,Danish,2,0,1,2,8,0.25,1.0,2 / 8,2 / 2
http://www.wikidata.org/entity/Q104066,Q104066,Georg Wilhelm Otto von Ries,4,,Danish | German | Germany,3,1,3,5,8,0.375,0.6,3 / 8,3 / 5
http://www.wikidata.org/entity/Q104081997,Q104081997,Stanisław Krawczyński,1,Polish,Polish,1,0,1,1,8,0.125,1.0,1 / 8,1 / 1
http://www.wikidata.org/entity/Q104092014,Q104092014,Jean-Louis Boucharlat,2,France,France,4,2,1,6,8,0.5,0.6667,4 / 8,4 / 6
http://www.wikidata.org/entity/Q104098031,Q104098031,Luis Rafael Soyé,2,,Portuguese | Spanish,1,0,2,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q1040993,Q1040993,Carl Weisflog,3,,German | Germany | Polish,2,0,3,5,8,0.25,0.4,2 / 8,2 / 5
http://www.wikidata.org/entity/Q1041076,Q1041076,Karl Wilhelm Ettinger,3,,German | Germany,4,1,2,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q1041084,Q1041084,Carl Wilhelm Frölich,2,,German | Germany,1,0,2,2,8,0.125,0.5,1 / 8,1 / 2
http://www.wikidata.org/entity/Q1041108,Q1041108,Carl Wilhelm Kolbe l'Ancien,2,,German | Germany,3,0,2,4,8,0.375,0.75,3 / 8,3 / 4
http://www.wikidata.org/entity/Q1041114,Q1041114,Karl Wilhelm Müller,2,Germany,Germany,4,3,1,5,8,0.5,0.8,4 / 8,4 / 5
http://www.wikidata.org/entity/Q104126210,Q104126210,Domenico-Maria di Navasqües,2,Italian,Italian,2,1,1,2,8,0.25,1.0,2 / 8,2 / 2
