wikidata_id,name,place_evidence_role_count,mapped_place_role_count,place_candidate_affiliation_count,best_place_candidate_affiliation,top_place_candidate_affiliations,top_place_checked_role_count,second_place_checked_role_count,top_place_score_share,top_place_candidate_tie_count,place_affiliation_review_status
http://www.wikidata.org/entity/Q1344482,3rd Jebtsundamba Khutughtu,2,1,1,China,China,1,0,0.5,1,single_place_signal
http://www.wikidata.org/entity/Q55233953,A. Flowerdew,2,2,1,British,British,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q21406125,A.-M. Lafortelle,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q255601,Aagje Deken,2,2,5,Dutch,Dutch,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q74769,Aaron Halle-Wolfssohn,2,2,2,,German | Germany,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q1647198,Aaron Hill,1,1,1,British,British,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q4054386,Abbas Vesim Efendi,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q83378444,Abbas al-Musawi al-Makki,2,1,1,Ottoman,Ottoman,1,0,0.5,1,single_place_signal
http://www.wikidata.org/entity/Q94692699,Abbé Libert,1,1,3,,France | German | Low Countries,1,1,1.0,3,mixed_place_top_score
http://www.wikidata.org/entity/Q311480,Abbé Prévost,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q2820884,Abbé de La Marre,2,2,4,,Czech | France | German | Germany,1,1,0.5,4,mixed_place_top_score
http://www.wikidata.org/entity/Q20410724,Abd al-Jalil al-Tabataba'i,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136555452,Abd al-Rahman Tsatsa,1,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q4896174,Abd al-Razzak Beg,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q100352654,Abd al-Wahhab ibn Muhammad al-Fayrooz,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q4664676,Abdallah Zakher,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q2820974,Abdelaziz Ben El Hadj Ibrahim Al Thaminy,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136099578,Abdullah Ahıskavi,2,2,2,,Ottoman | Russian,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q12223377,Abdullah Al-Shabrawi,2,2,2,Egyptian,Egyptian,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136192500,Abdullah Hadimi,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q107183723,Abdullah ibn Isa al-Kawkabani,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q4666145,Abdullahi dan Fodio,1,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q4666214,Abdulvehab Ilhamija,2,2,2,,Germany | Ottoman,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q12526388,Abdurahim Nizoriy,2,2,1,China,China,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q85090196,Abdurrahman Alaidaroos,2,1,2,,Egyptian | Ottoman,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q6035083,Abdurrahman Esref,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q8013268,Abdurrahman aga Shair,2,2,1,Russian,Russian,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136192504,Abdülkadir Gedikzade,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136147740,Abdürrahim Dede,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q121767950,Abdürrezzak Nevres,2,1,1,Ottoman,Ottoman,1,0,0.5,1,single_place_signal
http://www.wikidata.org/entity/Q4951314,Abela Gullbransson,2,2,2,,Danish | Swedish,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q15723641,Abhimanyu Samanta Singhara,1,1,2,,British | South Asian,1,1,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q4667621,Abiel Abbot,1,1,2,,Anglophone | British,1,1,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q4667626,Abiel Holmes,2,2,2,Anglophone,Anglophone,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q206191,Abigail Adams,3,3,1,Anglophone,Anglophone,3,0,1.0,1,strong_place
http://www.wikidata.org/entity/Q29643548,Abigail Franks,1,1,1,British,British,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q18756558,Abigail Gawthern,1,1,1,British,British,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q3818171,Abou El Kacem Zayani,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q5541955,Abraham Achrenius,3,3,3,,Russian | Swedish,3,3,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q47536197,Abraham Bishop,1,1,2,,Anglophone | British,1,1,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q16204742,Abraham Booth,2,2,1,British,British,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q4669279,Abraham De Vries,3,3,4,,Dutch | German,3,3,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q2221432,Abraham Ferwerda,2,2,2,,Dutch | Low Countries,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q61813,Abraham Gotthelf Kästner,4,4,2,Germany,Germany,4,3,1.0,1,moderate_place
http://www.wikidata.org/entity/Q106806849,Abraham Groenewoud,3,3,1,Dutch,Dutch,3,0,1.0,1,strong_place
http://www.wikidata.org/entity/Q21543042,Abraham Gronov,2,2,2,,Dutch | German,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q5818751,Abraham Hülphers,2,2,1,Swedish,Swedish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q4668923,Abraham Isaac Castello,2,2,1,Italian,Italian,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q5897880,Abraham Kall,1,1,1,Danish,Danish,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q29044569,Abraham Kutter,1,1,2,,German | Germany,1,1,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q26719533,Abraham Louis Barbaz,1,1,4,,Dutch | France | German | Low Countries,1,1,1.0,4,mixed_place_top_score
http://www.wikidata.org/entity/Q330248,Abraham Ludwig Michell,2,2,3,,German | Germany | Swiss,1,1,0.5,3,mixed_place_top_score
http://www.wikidata.org/entity/Q330454,Abraham Niclas Edelcrantz,3,3,2,Swedish,Swedish,3,2,1.0,1,moderate_place
http://www.wikidata.org/entity/Q4669209,Abraham Trebitsch,2,2,4,Czech,Czech,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q2821859,Abraham Tucker,1,1,1,British,British,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q102752,Abraham Wieling,2,2,3,,Dutch | Germany | Low Countries,1,1,0.5,3,mixed_place_top_score
http://www.wikidata.org/entity/Q28361501,Abraham Williams,1,1,1,British,British,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q2909560,Abraham ben Jehiel Michal Danzig,2,2,5,Polish,Polish,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q4669276,Abraham de Haen,3,3,4,,Dutch | France | German | Low Countries,3,3,1.0,4,mixed_place_top_score
http://www.wikidata.org/entity/Q330879,Abraham von Humbert,3,3,5,,German | Germany,3,3,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q56676172,Abu Ali al-Haeri,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q6400246,Abu al-Qasim Qomi,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q42279499,Abu-'l-Barakāt ʿAbdallāh Ibn-Ḥusain as- Suwaidī,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q94838274,Achille Crispi,1,1,1,Italian,Italian,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q55127712,Achilles Wirz,1,1,1,Swiss,Swiss,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q12626532,Adam Alojzij Baričević,2,1,1,Germany,Germany,1,0,0.5,1,single_place_signal
http://www.wikidata.org/entity/Q348736,Adam Benedict Spitzner,2,2,1,Germany,Germany,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q112501998,Adam Besnecker,1,1,5,,Austrian/Habsburg | Czech | Czech/Slovak | German | Germany,1,1,1.0,5,mixed_place_top_score
http://www.wikidata.org/entity/Q99592,Adam Brand,1,1,3,,France | German | Germany,1,1,1.0,3,mixed_place_top_score
http://www.wikidata.org/entity/Q348861,Adam Brendel,3,3,2,Germany,Germany,3,2,1.0,1,moderate_place
http://www.wikidata.org/entity/Q482197,Adam Chalupka,2,2,2,Slovak,Slovak,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q342889,Adam Czartoryski,4,4,4,Russian,Russian,3,2,0.75,1,moderate_place
http://www.wikidata.org/entity/Q95548,Adam Elias von Siebold,2,2,2,Germany,Germany,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q183094,Adam Ferguson,2,2,1,British,British,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q349372,Adam František Kollár,3,3,5,Germany,Germany,2,1,0.6667,1,tentative_place
http://www.wikidata.org/entity/Q24259181,Adam Friedrich Geisler,1,1,1,Germany,Germany,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q55123604,Adam Friedrich Gotthelf Baumgärtner,2,2,2,,German | Germany,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q349416,Adam Friedrich Koch,2,2,1,Germany,Germany,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q349537,Adam Gottfried Uhlich,2,2,2,Germany,Germany,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q87722431,Adam Gottlieb Weigen,2,2,1,Germany,Germany,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q12300516,Adam Gottlob Detlev von Moltke,2,2,4,,Danish | France | German | Germany,1,1,0.5,4,mixed_place_top_score
http://www.wikidata.org/entity/Q161615,Adam Gottlob Schirach,2,2,1,Germany,Germany,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q349948,Adam Kazimierz Czartoryski,2,2,3,Polish,Polish,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q9140608,Adam Labecki,1,1,3,,Germany | Polish | Russian,1,1,1.0,3,mixed_place_top_score
http://www.wikidata.org/entity/Q9139955,Adam Malczewski,1,1,3,,German | Germany | Polish,1,1,1.0,3,mixed_place_top_score
http://www.wikidata.org/entity/Q95283934,Adam Powstański,2,2,2,,Polish | Russian,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q97042836,Adam Siemaszko,2,2,3,Polish,Polish,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q9381,Adam Smith,3,3,1,British,British,3,0,1.0,1,strong_place
http://www.wikidata.org/entity/Q350504,Adam Stanisław Naruszewicz,2,2,2,Polish,Polish,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q24263105,Adam Turno,1,1,1,Polish,Polish,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q4679934,Adam Walker,1,1,1,British,British,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q4394258,Adam Wawrzyniec Rzewuski,2,2,2,Russian,Russian,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q159481,Adam Weishaupt,3,3,2,Germany,Germany,3,2,1.0,1,moderate_place
http://www.wikidata.org/entity/Q18882135,Adam Zacharias Schirach,2,2,1,Germany,Germany,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q78785,Adam von Bartsch,3,3,3,,Austrian/Habsburg | German | Germany,3,3,1.0,3,mixed_place_top_score
http://www.wikidata.org/entity/Q319635,Adamántios Koraïs,3,3,2,France,France,2,1,0.6667,1,tentative_place
http://www.wikidata.org/entity/Q131100580,Adelheid Busch,2,2,2,,France | Germany,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q16369846,Adeodatus Babik,3,2,4,,Austrian/Habsburg | German | Germany,2,2,0.6667,3,mixed_place_top_score
http://www.wikidata.org/entity/Q62391233,Adine Joliveau de Ségrais,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q94913076,Adolf Friedrich von Hodenberg,1,1,2,,German | Germany,1,1,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q121870,Adolf Friedrich von Reinhard,2,2,2,Germany,Germany,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q21039207,Adolf Friedrich von Witzendorff,2,2,3,Germany,Germany,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q61719359,Adolf Julius Freiherr Lauer von Münchhofen,1,1,2,,German | Germany,1,1,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q73359,Adolf Müllner,2,2,2,,German | Germany,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q1539931,Adolf Wagner,3,3,2,,German | Germany,3,3,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q95312348,Adolph Anton,1,1,3,,Austrian/Habsburg | German | Germany,1,1,1.0,3,mixed_place_top_score
http://www.wikidata.org/entity/Q365275,Adolph Bogislav Grulich,2,2,2,Germany,Germany,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q94921551,Adolph Dupré,1,1,3,,Austrian/Habsburg | German | Germany,1,1,1.0,3,mixed_place_top_score
http://www.wikidata.org/entity/Q12300583,Adolph Gotthard Carstens,2,2,1,Danish,Danish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q106520650,Adolph Heinrich Meltzer,3,3,2,Germany,Germany,3,2,1.0,1,moderate_place
http://www.wikidata.org/entity/Q213681,Adolph Knigge,2,2,2,Germany,Germany,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q365958,Adolphine von Werdeck,2,2,2,,German | Germany,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q13428394,Adriaan Loosjes,1,1,1,Dutch,Dutch,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q4684780,Adriaan Pieterszoon Loosjes,3,3,4,Dutch,Dutch,3,2,1.0,1,moderate_place
http://www.wikidata.org/entity/Q19729695,Adriaan Spinniker,2,2,2,Dutch,Dutch,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q4684788,Adriaan Van der Willigen,2,2,2,Dutch,Dutch,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q55902342,Adriaan van Solingen,2,2,3,,Dutch | France,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q15720278,Adrian Doubrowsky,1,1,1,Russian,Russian,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q55194134,Adrian Grob,2,2,1,Swiss,Swiss,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q16160281,Adrian Kemter,1,1,1,Germany,Germany,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q4148940,Adrian Moiseevich Gribovsky,2,2,2,Russian,Russian,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q107618589,Adrianus Bruggemans,2,2,1,Dutch,Dutch,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q107618833,Adrianus van Assendelft,3,3,2,,Dutch | German,3,3,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q2825164,Adrien Duquesnoy,3,3,1,France,France,3,0,1.0,1,strong_place
http://www.wikidata.org/entity/Q100894221,Adrien François d'Huez,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q2825236,Adrien Pasquier,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q2825256,Adrien Richer,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q377307,Adrien de Lezay-Marnésia,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q18117862,Adrien de Sarrazin,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q50819148,Adrien Égron,1,1,1,France,France,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q2825098,Adrien-Joseph Le Valois d'Orville,1,1,1,France,France,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q191021,Adrien-Marie Legendre,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q2825103,Adrien-Michel-Hyacinthe Blin de Sainmore,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q2825105,Adrien-Nicolas La Salle,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q56452221,Adrienne-Madeleine Dusillet,1,1,1,France,France,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q2825464,Adélaïde Gory-Decour,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q589562,Adélaïde de Souza,3,3,1,France,France,3,0,1.0,1,strong_place
http://www.wikidata.org/entity/Q2825463,Adélaïde-Gillette Dufrénoy,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q88290947,Adélaïde-Isabelle-Jeanne Vivien Deschampsy,1,1,1,France,France,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q107619276,Aegidius van Hoven,2,2,4,,Dutch | France | German | Low Countries,2,2,1.0,4,mixed_place_top_score
http://www.wikidata.org/entity/Q55126612,Aemil Ludwig Philipp Schröder,2,2,2,Germany,Germany,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q124620578,Aeneas Egbertus Veldcamps,2,2,5,Dutch,Dutch,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q4264852,Afanasiy Lobysevich,2,2,2,Russian,Russian,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q16329078,Agapios Landos,2,2,6,Italian,Italian,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q4691501,Agatha Lovisa de la Myle,2,1,2,,Russian | Swedish,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q19755806,Agatha Maria Sena,3,3,5,,Dutch | France | German | Low Countries,3,3,1.0,4,mixed_place_top_score
http://www.wikidata.org/entity/Q49219472,Aglaé Adanson,1,1,1,France,France,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q16147344,Agnes Bulmer,3,3,1,British,British,3,0,1.0,1,strong_place
http://www.wikidata.org/entity/Q4693079,Agnes Maclehose,2,2,1,British,British,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q18783542,Agnes Porter,2,2,1,British,British,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q18935963,Agnes Wheeler,2,2,1,British,British,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q94741447,Agnetha Susanna Johanna Lebrecht,1,1,2,,Austrian/Habsburg | Germany,1,1,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q2827000,Agnès Maria Bennett,2,2,1,British,British,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q16271474,Agostino Chigi Albani della Rovere,2,2,2,,France | Italian,2,2,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q109854453,Agostino Palazzi,2,2,1,Italian,Italian,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q3606801,Agostino Paradisi,2,2,1,Italian,Italian,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q3606828,Agostino Tana,2,2,2,Italian,Italian,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q3606739,Agostino dal Pozzo,2,2,1,Italian,Italian,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q124751042,Agošt Peter Lutarič,1,1,1,Slovene,Slovene,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q2827140,Agricol-Joseph Fortia d'Urban,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q12252869,Agustin Basterretxea,2,2,1,Spanish,Spanish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q11904399,Agustí Eura,2,2,1,Spanish,Spanish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q17301901,Agustí Torres,2,2,1,Spanish,Spanish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q67152406,Agustín Antonio Minuart,2,2,1,Spanish,Spanish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q3325078,Agustín Cardaberaz,2,2,3,,German | Italian | Spanish,1,1,0.5,3,mixed_place_top_score
http://www.wikidata.org/entity/Q5660660,Agustín García Arrieta,2,2,2,,France | Spanish,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q5660819,Agustín Pomposo Fernández,1,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q17620399,Agustín de Castro,2,2,1,Spanish,Spanish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q1243093,Agustín de Montiano y Luyando,2,2,1,Spanish,Spanish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q15911904,Agvaandandar,1,1,1,China,China,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q18571725,Ahacij Stržinar,2,2,1,Slovene,Slovene,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q400114,Ahazuerus van den Berg,2,2,1,Dutch,Dutch,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136126029,Aheni Mehmet Çelebi,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q16161761,Ahmad Asim,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q4116556,Ahmad Naraqi,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q46798,Ahmad Shâh,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q56605536,Ahmad al-Attar,2,1,1,Ottoman,Ottoman,1,0,0.5,1,single_place_signal
http://www.wikidata.org/entity/Q85413447,Ahmad al-Muhsini,2,1,1,Ottoman,Ottoman,1,0,0.5,1,single_place_signal
http://www.wikidata.org/entity/Q12849932,Ahmad bay Hali,1,1,1,Russian,Russian,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q73180939,Ahmad ibn Abdullah al-Suwaydi,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q2827461,Ahmad ibn Ajiba,1,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q2438586,Ahmad ibn Idris,1,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q12178767,Ahmed Al-Sawy Al-Maliki,2,2,2,,Anglophone | Egyptian,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q64520641,Ahmed Asmi Efendi,3,3,4,,German | Germany | Greek | Ottoman,1,1,0.3333,4,mixed_place_top_score
http://www.wikidata.org/entity/Q136353938,Ahmed Kamil Efendi,2,2,3,Ottoman,Ottoman,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136198256,Ahmed Keşfi Efendi,1,1,1,Ottoman,Ottoman,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q136332175,Ahmed Münir Bahaeddin,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136332176,Ahmed Paşa,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q136332182,Ahmed Vefki Efendi,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q6014970,Ahmed Wasif,2,2,1,Ottoman,Ottoman,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q6010950,Ahmet Efendi Dürri,1,1,1,Ottoman,Ottoman,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q2828052,Aimé Desprez,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q42315729,Aimé Guillon,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q94867610,Aimé Martin,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q2828021,Aimé-Ambroise-Joseph Feutry,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q105887067,Aindrias Mac Craith,1,1,1,British,British,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q4075344,Aiźar Baiyq,1,1,1,Russian,Russian,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q417418,Akera Kankō,1,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q22123085,Akisato Ritō,1,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q136198298,Akovalızade Ahmed Hatem,2,2,2,,Greek | Serbian,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q16145863,Al-Bannani,2,0,0,,,0,0,,0,no_mapped_place_affiliation
http://www.wikidata.org/entity/Q55603464,Al-Luqaimi,2,2,2,,Egyptian | Ottoman,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q18325215,Alain Dumoulin,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q12344761,Alajos Joakim Szekér,2,2,4,Germany,Germany,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q10729169,Alanus Plumlovský,3,3,3,Czech,Czech,2,1,0.6667,1,tentative_place
http://www.wikidata.org/entity/Q4708451,Alasdair mac Mhaighstir Alasdair,2,2,1,British,British,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q1617267,Alban Butler,2,2,2,,British | France,1,1,0.5,2,mixed_place_top_score
http://www.wikidata.org/entity/Q125098217,Albarzanjy,1,1,1,Ottoman,Ottoman,1,0,1.0,1,single_place_signal
http://www.wikidata.org/entity/Q27835195,Alberico Barbiano di Belgiojoso,2,2,3,Italian,Italian,2,1,1.0,1,tentative_place
http://www.wikidata.org/entity/Q16179553,Albert Borguny i Castelló,2,2,1,Spanish,Spanish,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q87596,Albert Christoph Dies,3,3,5,,German | Germany,3,3,1.0,2,mixed_place_top_score
http://www.wikidata.org/entity/Q112531201,Albert Egelseer,2,2,1,Czech,Czech,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q500046,Albert Gallatin,4,4,4,Anglophone,Anglophone,3,2,0.75,1,moderate_place
http://www.wikidata.org/entity/Q2638244,Albert Joseph Hoditz,3,3,3,Czech,Czech,2,1,0.6667,1,tentative_place
http://www.wikidata.org/entity/Q55674721,Albert Joseph Ulpien Hennet,2,2,1,France,France,2,0,1.0,1,tentative_place
http://www.wikidata.org/entity/Q64374280,Albert Schulte,2,2,3,,France | German | Germany,2,2,1.0,3,mixed_place_top_score
http://www.wikidata.org/entity/Q2375310,Albertine Necker de Saussure,2,2,2,France,France,2,1,1.0,1,tentative_place
